Release,TypeNamespacePrefix,TypeName,QualifiedType,ContentStyle,SimpleStyle,IsMetadata,IsAdapter,IsAugmentation,Keywords,ExampleContent,UsageInfo,Definition,SimpleTypeNamespacePrefix,SimpleTypeName,SimpleQualifiedType,ParentTypeNamespacePrefix,ParentTypeName,ParentQualifiedType
5.2,ag_codes,CroppingPracticeCodeType,ag_codes:CroppingPracticeCodeType,CSC,atomic,0,0,0,,,,A data type for code to represent cropping practice applicable for a reported crop/commodity.,ag_codes,CroppingPracticeCodeSimpleType,ag_codes:CroppingPracticeCodeSimpleType,,,
5.2,ag_codes,CropYearSimpleType,ag_codes:CropYearSimpleType,S,atomic,0,0,0,,,,A data type to indicate a period of time (in year) within which the crop is normally grown and designated by the calendar year in which the crop is normally harvested.,xs,integer,xs:integer,,,
5.2,ag_codes,CropYearType,ag_codes:CropYearType,CSC,atomic,0,0,0,,,,A data type to indicate a period of time (in year) within which the crop is normally grown and designated by the calendar year in which the crop is normally harvested.,ag_codes,CropYearSimpleType,ag_codes:CropYearSimpleType,,,
5.2,ag_codes,FarmNumberIDSimpleType,ag_codes:FarmNumberIDSimpleType,S,atomic,0,0,0,,,,A data type for identification number assigned to all land under control of a particular operator within a particular county.,xs,integer,xs:integer,,,
5.2,ag_codes,FarmNumberIDType,ag_codes:FarmNumberIDType,CSC,atomic,0,0,0,,,,A data type for identification number assigned to all land under control of a particular operator within a particular county.,ag_codes,FarmNumberIDSimpleType,ag_codes:FarmNumberIDSimpleType,,,
5.2,ag_codes,FieldNumberIDSimpleType,ag_codes:FieldNumberIDSimpleType,S,atomic,0,0,0,,,,A data type for identification number assigned to a field of land that is part of a farm tract.,xs,integer,xs:integer,,,
5.2,ag_codes,FieldNumberIDType,ag_codes:FieldNumberIDType,CSC,atomic,0,0,0,,,,A data type for identification number assigned to a field of land that is part of a farm tract.,ag_codes,FieldNumberIDSimpleType,ag_codes:FieldNumberIDSimpleType,,,
5.2,ag_codes,FileCustomerIDSimpleType,ag_codes:FileCustomerIDSimpleType,S,atomic,0,0,0,,,,A data type for internal identifier uniquely identifying a customer within a specific file. Each unique customer within a given file will have a unique File Customer Identifier. File Customer Identifier values are not unique across files.,xs,integer,xs:integer,,,
5.2,ag_codes,FileCustomerIDType,ag_codes:FileCustomerIDType,CSC,,0,0,0,,,,A data type for internal identifier uniquely identifying a customer within a specific file.,ag_codes,FileCustomerIDSimpleType,ag_codes:FileCustomerIDSimpleType,,,
5.2,ag_codes,FinalReportedAcreageSimpleType,ag_codes:FinalReportedAcreageSimpleType,S,atomic,0,0,0,,,,A data type for final number of acres that were reported.,xs,decimal,xs:decimal,,,
5.2,ag_codes,FinalReportedAcreageType,ag_codes:FinalReportedAcreageType,CSC,atomic,0,0,0,,,,A data type for final number of acres that were reported.,ag_codes,FinalReportedAcreageSimpleType,ag_codes:FinalReportedAcreageSimpleType,,,
5.2,ag_codes,GeospatialDataSubmissionMethodCodeSimpleType,ag_codes:GeospatialDataSubmissionMethodCodeSimpleType,S,atomic,0,0,0,,,,A data type containing codes identifying the method used to submit geospatial data used to create a geospatial shape/polygon.,xs,token,xs:token,,,
5.2,ag_codes,GeospatialDataSubmissionMethodCodeType,ag_codes:GeospatialDataSubmissionMethodCodeType,CSC,atomic,0,0,0,,,,A data type for code to identify the method used to submit geospatial data used to create a geospatial shape/polygon.,ag_codes,GeospatialDataSubmissionMethodCodeSimpleType,ag_codes:GeospatialDataSubmissionMethodCodeSimpleType,,,
5.2,ag_codes,GeospatialShapeModifiedOtherReasonTextSimpleType,ag_codes:GeospatialShapeModifiedOtherReasonTextSimpleType,S,atomic,0,0,0,,,,A data type for free form text providing the reason that a geospatial shape was modified from its original form when a reason other than the possible list of provided reasons is needed.,xs,string,xs:string,,,
5.2,ag_codes,GeospatialShapeModifiedOtherReasonTextType,ag_codes:GeospatialShapeModifiedOtherReasonTextType,CSC,atomic,0,0,0,,,,A data type for free form text providing the reason that a geospatial shape was modified from its original form when a reason other than the possible list of provided reasons is needed.,ag_codes,GeospatialShapeModifiedOtherReasonTextSimpleType,ag_codes:GeospatialShapeModifiedOtherReasonTextSimpleType,,,
5.2,ag_codes,GeospatialShapeModifiedReasonCodeSimpleType,ag_codes:GeospatialShapeModifiedReasonCodeSimpleType,S,atomic,0,0,0,,,,A data type containing codes identifying the reason that a geospatial shape/polygon was modified from its original shape.,xs,token,xs:token,,,
5.2,ag_codes,GeospatialShapeModifiedReasonCodeType,ag_codes:GeospatialShapeModifiedReasonCodeType,CSC,atomic,0,0,0,,,,A data type containing codes identifying the reason that a geospatial shape/polygon was modified from its original shape.,ag_codes,GeospatialShapeModifiedReasonCodeSimpleType,ag_codes:GeospatialShapeModifiedReasonCodeSimpleType,,,
5.2,ag_codes,GeospatialShapeSourceCodeSimpleType,ag_codes:GeospatialShapeSourceCodeSimpleType,S,atomic,0,0,0,,,,A data type containing codes identifying the source data used to create a geospatial shape/polygon.,xs,token,xs:token,,,
5.2,ag_codes,GeospatialShapeSourceCodeType,ag_codes:GeospatialShapeSourceCodeType,CSC,atomic,0,0,0,,,,A data type for code to identify the source data used to create a geospatial shape/polygon.,ag_codes,GeospatialShapeSourceCodeSimpleType,ag_codes:GeospatialShapeSourceCodeSimpleType,,,
5.2,ag_codes,IrrigationPracticeCodeSimpleType,ag_codes:IrrigationPracticeCodeSimpleType,S,atomic,0,0,0,,,,A data type containing the irrigation practice code used for a unit of land with a crop.,xs,token,xs:token,,,
5.2,ag_codes,IrrigationPracticeCodeType,ag_codes:IrrigationPracticeCodeType,CSC,atomic,0,0,0,,,,A data type for code to identify irrigation practice used.,ag_codes,IrrigationPracticeCodeSimpleType,ag_codes:IrrigationPracticeCodeSimpleType,,,
5.2,ag_codes,MICSCodeSimpleType,ag_codes:MICSCodeSimpleType,S,atomic,0,0,0,,,,A data type containing codes identifying the Mobile Implement Control System (MICS) used in the collection of geospatial data.,xs,token,xs:token,,,
5.2,ag_codes,MICSCodeType,ag_codes:MICSCodeType,CSC,atomic,0,0,0,,,,A data type for misc. codes to identify the Mobile Implement Control System (MICS) used in the collection of geospatial data.,ag_codes,MICSCodeSimpleType,ag_codes:MICSCodeSimpleType,,,
5.2,ag_codes,MICSNameSimpleType,ag_codes:MICSNameSimpleType,S,atomic,0,0,0,,,,A data type containing a code name identifying the Mobile Implement Control System (MICS) used in the collection of geospatial data.,xs,string,xs:string,,,
5.2,ag_codes,MICSNameType,ag_codes:MICSNameType,CSC,atomic,0,0,0,,,,A data type containing a code name identifying the Mobile Implement Control System (MICS) used in the collection of geospatial data.,ag_codes,MICSNameSimpleType,ag_codes:MICSNameSimpleType,,,
5.2,ag_codes,OrganicPracticeCategoryCodeSimpleType,ag_codes:OrganicPracticeCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type containing certification codes used for farm acreage in regards to a system/plan of production and handling practice to produce an organic commodity.,xs,token,xs:token,,,
5.2,ag_codes,OrganicPracticeCategoryCodeType,ag_codes:OrganicPracticeCategoryCodeType,CSC,,0,0,0,,,,A data type for code to represent the type of certification for farm acreage production practice to produce organic commodity.,ag_codes,OrganicPracticeCategoryCodeSimpleType,ag_codes:OrganicPracticeCategoryCodeSimpleType,,,
5.2,ag_codes,OriginalReportedAcreageSimpleType,ag_codes:OriginalReportedAcreageSimpleType,S,atomic,0,0,0,,,,"A data type for original, unmodified, number of acres that were reported.",xs,decimal,xs:decimal,,,
5.2,ag_codes,OriginalReportedAcreageType,ag_codes:OriginalReportedAcreageType,CSC,atomic,0,0,0,,,,"A data type for original, unmodified, number of acres that were reported.",ag_codes,OriginalReportedAcreageSimpleType,ag_codes:OriginalReportedAcreageSimpleType,,,
5.2,ag_codes,OriginatorIdentificationIDSimpleType,ag_codes:OriginatorIdentificationIDSimpleType,S,atomic,0,0,0,,,,A data type for identifying the entity responsible for originating/publishing data.,xs,string,xs:string,,,
5.2,ag_codes,OriginatorIdentificationIDType,ag_codes:OriginatorIdentificationIDType,CSC,atomic,0,0,0,,,,A data type for identifying the entity responsible for originating/publishing data.,ag_codes,OriginatorIdentificationIDSimpleType,ag_codes:OriginatorIdentificationIDSimpleType,,,
5.2,ag_codes,PlantedDateModifiedOtherReasonTextSimpleType,ag_codes:PlantedDateModifiedOtherReasonTextSimpleType,S,atomic,0,0,0,,,,A data type for free form text providing the reason that a planted date was modified from its original value when a reason other than the possible list of provided reasons is needed.,xs,string,xs:string,,,
5.2,ag_codes,PlantedDateModifiedOtherReasonTextType,ag_codes:PlantedDateModifiedOtherReasonTextType,CSC,atomic,0,0,0,,,,A data type for free form text providing the reason that a planted date was modified from its original value.,ag_codes,PlantedDateModifiedOtherReasonTextSimpleType,ag_codes:PlantedDateModifiedOtherReasonTextSimpleType,,,
5.2,ag_codes,PlantedDateModifiedReasonCodeSimpleType,ag_codes:PlantedDateModifiedReasonCodeSimpleType,S,atomic,0,0,0,,,,A data type containing the reason codes that a planted date was modified from its original value.,xs,token,xs:token,,,
5.2,ag_codes,PlantedDateModifiedReasonCodeType,ag_codes:PlantedDateModifiedReasonCodeType,CSC,atomic,0,0,0,,,,A data type for reason code that a planted date was modified.,ag_codes,PlantedDateModifiedReasonCodeSimpleType,ag_codes:PlantedDateModifiedReasonCodeSimpleType,,,
5.2,ag_codes,ProducerSharePercentSimpleType,ag_codes:ProducerSharePercentSimpleType,S,atomic,0,0,0,,,,"A data type for producer's share of a crop and the benefits coming from that crop, expressed as a percentage.",xs,decimal,xs:decimal,,,
5.2,ag_codes,ProducerSharePercentType,ag_codes:ProducerSharePercentType,CSC,atomic,0,0,0,,,,"A data type for producer's share of a crop and the benefits coming from that crop, expressed as a percentage.",ag_codes,ProducerSharePercentSimpleType,ag_codes:ProducerSharePercentSimpleType,,,
5.2,ag_codes,ProductIntendedUseSimpleType,ag_codes:ProductIntendedUseSimpleType,S,atomic,0,0,0,,,,"A data type identifying the intended use code for an agricultural product such as a crop/commodity, tree, livestock, etc. Codes for intended uses are specific to a particular combination of Core Product Code and Core Product Type Code and are maintained by the Pilot CVT (Crop Validation Table).",xs,token,xs:token,,,
5.2,ag_codes,ProductIntendedUseType,ag_codes:ProductIntendedUseType,CSC,,0,0,0,,,,A data type for agricultural product code.,ag_codes,ProductIntendedUseSimpleType,ag_codes:ProductIntendedUseSimpleType,,,
5.2,ag_codes,ProductPlantingCodeSimpleType,ag_codes:ProductPlantingCodeSimpleType,S,atomic,0,0,0,,,,A data type for code to identify the planting of a product/crop as either conventional (planted as normal or no planting required) or unconventional/irregular in a predefined way.,xs,token,xs:token,,,
5.2,ag_codes,ProductPlantingCodeType,ag_codes:ProductPlantingCodeType,CSC,atomic,0,0,0,,,,A data type for code to identify the planting of a product/crop.,ag_codes,ProductPlantingCodeSimpleType,ag_codes:ProductPlantingCodeSimpleType,,,
5.2,ag_codes,ReportedAcreageModifiedOtherReasonTextSimpleType,ag_codes:ReportedAcreageModifiedOtherReasonTextSimpleType,S,atomic,0,0,0,,,,A data type for reason code identifying the reason that the reported acreage was modified from its original value.,xs,string,xs:string,,,
5.2,ag_codes,ReportedAcreageModifiedOtherReasonTextType,ag_codes:ReportedAcreageModifiedOtherReasonTextType,CSC,atomic,0,0,0,,,,A data type for reason code identifying the reason that the reported acreage was modified from its original value.,ag_codes,ReportedAcreageModifiedOtherReasonTextSimpleType,ag_codes:ReportedAcreageModifiedOtherReasonTextSimpleType,,,
5.2,ag_codes,ReportedAcreageModifiedReasonCodeSimpleType,ag_codes:ReportedAcreageModifiedReasonCodeSimpleType,S,atomic,0,0,0,,,,A data type identifying the reason codes that the reported acreage was modified from its original value.,xs,token,xs:token,,,
5.2,ag_codes,ReportedAcreageModifiedReasonCodeType,ag_codes:ReportedAcreageModifiedReasonCodeType,CSC,atomic,0,0,0,,,,A data type for reason code for modified reported acreage.,ag_codes,ReportedAcreageModifiedReasonCodeSimpleType,ag_codes:ReportedAcreageModifiedReasonCodeSimpleType,,,
5.2,ag_codes,SubfieldNumberSimpleType,ag_codes:SubfieldNumberSimpleType,S,atomic,0,0,0,,,,"A data type for alpha number that is used to uniquely identify a subfield within a field, within a tract within a farm within a state and county.",xs,string,xs:string,,,
5.2,ag_codes,SubfieldNumberType,ag_codes:SubfieldNumberType,CSC,atomic,0,0,0,,,,"A data type for alpha number that is used to uniquely identify a subfield within a field, within a tract within a farm within a state and county.",ag_codes,SubfieldNumberSimpleType,ag_codes:SubfieldNumberSimpleType,,,
5.2,ag_codes,TaxIdentificationCategoryCodeSimpleType,ag_codes:TaxIdentificationCategoryCodeSimpleType,S,atomic,0,0,0,,,,"A data type for identifying the tax identification type assigned to a specific individual, business or other entity and is used to authenticate the individual/entity for matters of taxation and other government business.",xs,integer,xs:integer,,,
5.2,ag_codes,TaxIdentificationCategoryCodeType,ag_codes:TaxIdentificationCategoryCodeType,CSC,,0,0,0,,,,"A data type for identifying the tax identification type assigned to a specific individual, business or other entity.",ag_codes,TaxIdentificationCategoryCodeSimpleType,ag_codes:TaxIdentificationCategoryCodeSimpleType,,,
5.2,ag_codes,TaxIdentificationIDSimpleType,ag_codes:TaxIdentificationIDSimpleType,S,atomic,0,0,0,,,,"A data type for tax identification assigned to a specific individual, business or other entity and is used to authenticate the individual/entity for matters of taxation and other federal government business.",xs,string,xs:string,,,
5.2,ag_codes,TaxIdentificationIDType,ag_codes:TaxIdentificationIDType,CSC,atomic,0,0,0,,,,"A data type for tax identification assigned to a specific individual, business or other entity.",ag_codes,TaxIdentificationIDSimpleType,ag_codes:TaxIdentificationIDSimpleType,,,
5.2,ag_codes,TractNumberIDSimpleType,ag_codes:TractNumberIDSimpleType,S,atomic,0,0,0,,,,A data type for identification number assigned to a unit of contiguous land that is under one ownership and that is operated as a farm or part of a farm. An owner is a person or business having deed to the land.,xs,integer,xs:integer,,,
5.2,ag_codes,TractNumberIDType,ag_codes:TractNumberIDType,CSC,atomic,0,0,0,,,,A data type for identification number assigned to a unit of contiguous land that is under one ownership and that is operated as a farm or part of a farm.,ag_codes,TractNumberIDSimpleType,ag_codes:TractNumberIDSimpleType,,,
5.2,apco,AlarmEventCategoryCodeSimpleType,apco:AlarmEventCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for kinds of alarm events.,xs,token,xs:token,,,
5.2,apco,AlarmEventCategoryCodeType,apco:AlarmEventCategoryCodeType,CSC,,0,0,0,,,,A data type for kinds of alarm events.,apco,AlarmEventCategoryCodeSimpleType,apco:AlarmEventCategoryCodeSimpleType,,,
5.2,apco,AlarmEventLocationCategoryCodeSimpleType,apco:AlarmEventLocationCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for the kinds of location at which an alarm event occurs.,xs,token,xs:token,,,
5.2,apco,AlarmEventLocationCategoryCodeType,apco:AlarmEventLocationCategoryCodeType,CSC,,0,0,0,,,,A data type for the kinds of location at which an alarm event occurs.,apco,AlarmEventLocationCategoryCodeSimpleType,apco:AlarmEventLocationCategoryCodeSimpleType,,,
5.2,apco,AlarmEventResponseActionCodeSimpleType,apco:AlarmEventResponseActionCodeSimpleType,S,atomic,0,0,0,,,,A data type for actions requested of an alarm event responder.,xs,token,xs:token,,,
5.2,apco,AlarmEventResponseActionCodeType,apco:AlarmEventResponseActionCodeType,CSC,,0,0,0,,,,A data type for actions requested of an alarm event responder.,apco,AlarmEventResponseActionCodeSimpleType,apco:AlarmEventResponseActionCodeSimpleType,,,
5.2,apco,IncidentCategoryCodeSimpleType,apco:IncidentCategoryCodeSimpleType,S,atomic,0,0,0,,,,A data type for incident codes.,xs,token,xs:token,,,
5.2,apco,IncidentCategoryCodeType,apco:IncidentCategoryCodeType,CSC,atomic,0,0,0,,,,A data type for incident codes.,apco,IncidentCategoryCodeSimpleType,apco:IncidentCategoryCodeSimpleType,,,
5.2,atf,ExplosiveComponentCodeSimpleType,atf:ExplosiveComponentCodeSimpleType,S,atomic,0,0,0,,,,A data type for an item contained within an explosive device designed to cause harm or damage when propelled by an explosion.,xs,token,xs:token,,,
5.2,atf,ExplosiveComponentCodeType,atf:ExplosiveComponentCodeType,CSC,,0,0,0,,,,A data type for an item contained within an explosive device designed to cause harm or damage when propelled by an explosion.,atf,ExplosiveComponentCodeSimpleType,atf:ExplosiveComponentCodeSimpleType,,,
5.2,atf,ExplosiveContainerCodeSimpleType,atf:ExplosiveContainerCodeSimpleType,S,atomic,0,0,0,,,,A data type for an object that contains an explosive substance or agent.,xs,token,xs:token,,,
5.2,atf,ExplosiveContainerCodeType,atf:ExplosiveContainerCodeType,CSC,,0,0,0,,,,A data type for an object that contains an explosive substance or agent.,atf,ExplosiveContainerCodeSimpleType,atf:ExplosiveContainerCodeSimpleType,,,
5.2,atf,ExplosiveFillerCodeSimpleType,atf:ExplosiveFillerCodeSimpleType,S,atomic,0,0,0,,,,A data type for a substance that can cause an explosion when ignited or detonated.,xs,token,xs:token,,,
5.2,atf,ExplosiveFillerCodeType,atf:ExplosiveFillerCodeType,CSC,,0,0,0,,,,A data type for a substance that can cause an explosion when ignited or detonated.,atf,ExplosiveFillerCodeSimpleType,atf:ExplosiveFillerCodeSimpleType,,,
5.2,atf,ExplosiveIgnitionCodeSimpleType,atf:ExplosiveIgnitionCodeSimpleType,S,atomic,0,0,0,,,,A data type for a means by which an explosive is ignited or detonated.,xs,token,xs:token,,,
5.2,atf,ExplosiveIgnitionCodeType,atf:ExplosiveIgnitionCodeType,CSC,,0,0,0,,,,A data type for a means by which an explosive is ignited or detonated.,atf,ExplosiveIgnitionCodeSimpleType,atf:ExplosiveIgnitionCodeSimpleType,,,
