Release,QualifiedType,QualifiedProperty,MinOccurs,MaxOccurs,Definition
3.0,em:AlertEventDetailsType,em:AlertEventDetailsResponseRecommendation,0,unbounded,
3.0,em:AlertEventDetailsType,em:AlertEventDetailsSystemRecordID,0,unbounded,
3.0,em:AlertEventDetailsType,em:AlertEventDetailsUrgency,0,unbounded,
3.0,em:AlertEventDetailsType,em:AlertEventDetailsSeverityCode,0,unbounded,
3.0,em:AlertEventDetailsType,em:AlertEventDetailsAugmentationPoint,0,unbounded,
3.0,em:AlertIncidentAssociationType,em:Alert,0,unbounded,
3.0,em:AlertIncidentAssociationType,nc:Incident,0,unbounded,
3.0,em:AlertIncidentAssociationType,em:AlertIncidentAssociationAugmentationPoint,0,unbounded,
3.0,em:AlertSupplementaryDigitalResourceType,em:BinaryChecksumDigestID,0,unbounded,
3.0,em:AlertSupplementaryDigitalResourceType,em:AlertSupplementaryDigitalResourceAugmentationPoint,0,unbounded,
3.0,em:AlertType,em:AlertEffectiveDateTime,0,unbounded,
3.0,em:AlertType,em:AlertExpirationDateTime,0,unbounded,
3.0,em:AlertType,em:AlertHeadlineText,0,unbounded,
3.0,em:AlertType,em:AlertInstructionsDescriptionText,0,unbounded,
3.0,em:AlertType,em:AlertHandling,0,unbounded,
3.0,em:AlertType,em:AlertReasonText,0,unbounded,
3.0,em:AlertType,em:AlertAugmentationPoint,0,unbounded,
3.0,im:AlienAlertType,im:AlertWarningIndicator,0,unbounded,
3.0,im:AlienAlertType,scr:AlertEntryText,0,unbounded,
3.0,im:AlienAlertType,scr:AlertIdentification,0,unbounded,
3.0,im:AlienAlertType,im:AlertGeneratingOfficerBadgeIdentification,0,unbounded,
3.0,im:AlienAlertType,im:AlertClassCategoryText,0,unbounded,
3.0,im:AlienAlertType,scr:AlertEntryDate,0,unbounded,
3.0,im:AlienAlertType,scr:AlertCategoryClassificationCode,0,unbounded,
3.0,im:AlienAlertType,im:AlertDescriptionText,0,unbounded,
3.0,im:AlienAlertType,scr:AlertMedicalIndicator,0,unbounded,
3.0,im:AlienAlertType,im:AlienRole,0,unbounded,
3.0,im:AlienAlertType,im:AlienAlertAugmentationPoint,0,unbounded,
3.0,scr:AlienDeportationEscortReasonType,scr:EscortDescriptionText,0,unbounded,
3.0,scr:AlienDeportationEscortReasonType,scr:Escort,0,unbounded,
3.0,scr:AlienDeportationEscortReasonType,scr:AlienDeportationEscortReasonAugmentationPoint,0,unbounded,
3.0,scr:AlienDeportationType,im:DepartProofText,0,unbounded,
3.0,scr:AlienDeportationType,scr:ConsulateIndicator,0,unbounded,
3.0,scr:AlienDeportationType,scr:RemovalOrderDate,0,unbounded,
3.0,scr:AlienDeportationType,scr:VerifiedClaimedIndicator,0,unbounded,
3.0,scr:AlienDeportationType,scr:DeportAsArrivedIndicator,0,unbounded,
3.0,scr:AlienDeportationType,scr:LegalReferenceText,0,unbounded,
3.0,scr:AlienDeportationType,scr:StayActionText,0,unbounded,
3.0,scr:AlienDeportationType,scr:StayDecisionDate,0,unbounded,
3.0,scr:AlienDeportationType,scr:StayExpirationDate,0,unbounded,
3.0,scr:AlienDeportationType,scr:TravelDocumentReceivedDate,0,unbounded,
3.0,scr:AlienDeportationType,scr:TravelDocumentRequestDate,0,unbounded,
3.0,scr:AlienDeportationType,scr:DesignatedCountryOfDeportationID,0,unbounded,
3.0,scr:AlienDeportationType,scr:EscortReasonCategoryText,0,unbounded,
3.0,scr:AlienDeportationType,scr:AlienDeportationAugmentationPoint,0,unbounded,
3.0,scr:AlienDetentionType,im:AlienCustodyCategoryDescriptionText,0,unbounded,
3.0,scr:AlienDetentionType,im:AlienCustodyCategoryText,0,unbounded,
3.0,scr:AlienDetentionType,scr:MedicationText,0,unbounded,
3.0,scr:AlienDetentionType,scr:InmateNumberID,0,unbounded,
3.0,scr:AlienDetentionType,scr:ProjectedReleaseDate,0,unbounded,
3.0,scr:AlienDetentionType,scr:ReleaseReasonCategoryDescriptionText,0,unbounded,
3.0,scr:AlienDetentionType,j:SentenceDate,0,unbounded,
3.0,scr:AlienDetentionType,scr:ReleaseReasonCategory,0,unbounded,
3.0,scr:AlienDetentionType,scr:AlienDetentionAugmentationPoint,0,unbounded,
3.0,im:AlienEncounterType,im:AlienIncidentRoleDescriptionText,0,unbounded,
3.0,im:AlienEncounterType,im:AlienIncidentSequenceID,0,unbounded,
3.0,im:AlienEncounterType,im:AlienMandatoryDetentionIndicator,0,unbounded,
3.0,im:AlienEncounterType,im:AlienPhotoIndicator,0,unbounded,
3.0,im:AlienEncounterType,im:AlienSmuggledIndicator,0,unbounded,
3.0,im:AlienEncounterType,im:AlienSmuggledCostAmount,0,unbounded,
3.0,im:AlienEncounterType,im:AlienPossessSSNIndicator,0,unbounded,
3.0,im:AlienEncounterType,im:AlienVoluntaryReturnIndicator,0,unbounded,
3.0,im:AlienEncounterType,scr:Enforcement,0,unbounded,
3.0,im:AlienEncounterType,im:AlienLookoutIndicator,0,unbounded,
3.0,im:AlienEncounterType,im:AlienRecidivistIndicator,0,unbounded,
3.0,im:AlienEncounterType,im:AlienBorderCrossingIndicator,0,unbounded,
3.0,im:AlienEncounterType,im:AlienAsylumRequestIndicator,0,unbounded,
3.0,im:AlienEncounterType,im:AlienEncounterAugmentationPoint,0,unbounded,
3.0,scr:AlienEntryStatusType,scr:EntryStatusCategory,0,unbounded,
3.0,scr:AlienEntryStatusType,scr:AlienEntryStatusAugmentationPoint,0,unbounded,
3.0,im:AlienExchangeVisitorAdmissionType,im:BinationalCommissionTotalFundingSupportAmount,0,unbounded,
3.0,im:AlienExchangeVisitorAdmissionType,im:AlienExchangeVisitorProgram,0,unbounded,
3.0,im:AlienExchangeVisitorAdmissionType,im:FinancialInformationText,0,unbounded,
3.0,im:AlienExchangeVisitorAdmissionType,im:InactiveStatus,0,unbounded,
3.0,im:AlienExchangeVisitorAdmissionType,im:TotalPersonalFundAmount,0,unbounded,
3.0,im:AlienExchangeVisitorAdmissionType,im:PL94-484AmendedIndicator,0,unbounded,
3.0,im:AlienExchangeVisitorAdmissionType,im:SEVISStatusChangedDate,0,unbounded,
3.0,im:AlienExchangeVisitorAdmissionType,im:SponsorReceivedUSGovernmentFundIndicator,0,unbounded,
3.0,im:AlienExchangeVisitorAdmissionType,im:SubjectDescriptionText,0,unbounded,
3.0,im:AlienExchangeVisitorAdmissionType,im:EnrollmentApplicationSubmissionDate,0,unbounded,
3.0,im:AlienExchangeVisitorAdmissionType,im:EnrollmentApplicationSubmissionOfficerIdentification,0,unbounded,
3.0,im:AlienExchangeVisitorAdmissionType,im:TotalAgencyFundingSupportAmount,0,unbounded,
3.0,im:AlienExchangeVisitorAdmissionType,im:TotalHomeGovernmentFundingSupportAmount,0,unbounded,
3.0,im:AlienExchangeVisitorAdmissionType,im:TotalInternationalOrganizationFundingSupportAmount,0,unbounded,
3.0,im:AlienExchangeVisitorAdmissionType,im:TotalOtherOrganizationFundingSupportAmount,0,unbounded,
3.0,im:AlienExchangeVisitorAdmissionType,im:TotalSponsorFundingSupportAmount,0,unbounded,
3.0,im:AlienExchangeVisitorAdmissionType,im:TwoYearRequirementIndicator,0,unbounded,
3.0,im:AlienExchangeVisitorAdmissionType,im:TwoYearGovernmentFinancialSupportIndicator,0,unbounded,
3.0,im:AlienExchangeVisitorAdmissionType,im:TwoYearSkillsIndicator,0,unbounded,
3.0,im:AlienExchangeVisitorAdmissionType,im:ExchangeVisitorTerminationReason,0,unbounded,
3.0,im:AlienExchangeVisitorAdmissionType,im:ProgramBeginDate,0,unbounded,
3.0,im:AlienExchangeVisitorAdmissionType,im:ProgramEndDate,0,unbounded,
3.0,im:AlienExchangeVisitorAdmissionType,im:AdmissionIdentification,0,unbounded,
3.0,im:AlienExchangeVisitorAdmissionType,im:ProgramEnrolled,0,unbounded,
3.0,im:AlienExchangeVisitorAdmissionType,im:SEVISPersonDependentAssociation,0,unbounded,
3.0,im:AlienExchangeVisitorAdmissionType,im:AlienExchangeVisitorAdmissionAugmentationPoint,0,unbounded,
3.0,im:AlienExchangeVisitorRoleType,im:ExchangeVisitorAdmission,0,unbounded,
3.0,im:AlienExchangeVisitorRoleType,scr:ExchangeVisitorCategoryDescriptionText,0,unbounded,
3.0,im:AlienExchangeVisitorRoleType,scr:ExchangeVisitorCategoryCode,0,unbounded,
3.0,im:AlienExchangeVisitorRoleType,im:AlienExchangeVisitorRoleAugmentationPoint,0,unbounded,
3.0,scr:AlienExchangeVisitorType,scr:AlienExchangeVisitorAugmentationPoint,0,unbounded,
3.0,im:AlienIDDetailsType,im:AlienNumber,0,unbounded,
3.0,im:AlienIDDetailsType,im:AlienMiscellaneousNumber,0,unbounded,
3.0,im:AlienIDDetailsType,im:AlienIDDetailsAugmentationPoint,0,unbounded,
3.0,im:AlienMatchCandidateType,im:MatchCandidateRankNumeric,0,unbounded,
3.0,im:AlienMatchCandidateType,im:MatchCandidateDetainedDate,0,unbounded,
3.0,im:AlienMatchCandidateType,im:MatchCandidateLeftFingerScoreNumeric,0,unbounded,
3.0,im:AlienMatchCandidateType,im:MatchCandidateStatus,0,unbounded,
3.0,im:AlienMatchCandidateType,im:MatchCandidateOverallFingerScoreNumeric,0,unbounded,
3.0,im:AlienMatchCandidateType,im:MatchCandidateOverallMatchDecisionStatusText,0,unbounded,
3.0,im:AlienMatchCandidateType,im:MatchCandidateRightFingerScoreNumeric,0,unbounded,
3.0,im:AlienMatchCandidateType,im:AlienMatchCandidateAugmentationPoint,0,unbounded,
3.0,im:AlienMiscellaneousNumberIDType,im:AlienMiscellaneousIdentification,0,unbounded,
3.0,im:AlienMiscellaneousNumberIDType,im:AlienMiscellaneousNumberIDAugmentationPoint,0,unbounded,
3.0,im:AlienRoleType,im:AlienSpecialClassCodeDescriptionText,0,unbounded,
3.0,im:AlienRoleType,im:AlienIDDetails,0,unbounded,
3.0,im:AlienRoleType,scr:AlienDetention,0,unbounded,
3.0,im:AlienRoleType,im:AlienEncounter,0,unbounded,
3.0,im:AlienRoleType,im:AlienLocation,0,unbounded,
3.0,im:AlienRoleType,im:AlienMatchCandidate,0,unbounded,
3.0,im:AlienRoleType,im:AlienAlert,0,unbounded,
3.0,im:AlienRoleType,scr:EnforcementEncounter,0,unbounded,
3.0,im:AlienRoleType,im:AlienVoluntaryReturnIndicator,0,unbounded,
3.0,im:AlienRoleType,im:AlienSpecialClassCategoryText,0,unbounded,
3.0,im:AlienRoleType,im:AlienFelonDescriptionText,0,unbounded,
3.0,im:AlienRoleType,im:AlienFelonCategoryText,0,unbounded,
3.0,im:AlienRoleType,im:AlienFile,0,unbounded,
3.0,im:AlienRoleType,im:AlienCautionMedicalConditionCode,0,unbounded,
3.0,im:AlienRoleType,im:AlienPriorDeportationIndicator,0,unbounded,
3.0,im:AlienRoleType,im:AlienRoleAugmentationPoint,0,unbounded,
3.0,scr:AlienStatusWhenFoundType,scr:AlienStatusWhenFoundDescriptionText,0,unbounded,
3.0,scr:AlienStatusWhenFoundType,scr:AlienStatusWhenFoundCategory,0,unbounded,
3.0,scr:AlienStatusWhenFoundType,scr:AlienStatusWhenFoundAugmentationPoint,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:AlienStudentDisciplinaryAction,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:AcademicProgramText,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:AcademicTermLengthQuantity,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:CampusEmploymentFundsAmount,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:EducationLevelCommentText,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:EnglishRequirementMetIndicator,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:IsNewIndicator,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:NextSessionStartDate,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:PresenceUnlawfulIndicator,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:ReimbursementPaidIndicator,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:AdmissionIdentification,0,unbounded,
3.0,im:AlienStudentAdmissionType,nc:CommentText,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:CurrentSessionEndDate,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:PrintedI20sQuantity,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:LeftCountryIndicator,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:ProgramBeginDate,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:DependentExpensesEstimatedAmount,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:SchoolTermLivingExpenseTotalAmount,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:OtherSchoolTermExpensesText,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:EstimatedTotalMiscellaneousSchoolTermExpenseAmount,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:OtherFundsCommentText,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:OtherFundsAmount,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:PersonalFundsAmount,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:SchoolProvidedTermFundsCommentText,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:SchoolProvidedTermFundsAmount,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:TermTuitionFeeTotalAmount,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:TerminationReasonText,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:Termination,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:EducationLevelText,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:AuthorizationToDropBelowFullTime,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:StudentEmployment,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:ProgramExtensionRequest,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:Request,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:Transfer,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:EducationLevelClassification,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:StudentTerminationClassification,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:EducationLevelCode,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:SEVISPersonDependentAssociation,0,unbounded,
3.0,im:AlienStudentAdmissionType,im:AlienStudentAdmissionAugmentationPoint,0,unbounded,
3.0,im:AlienStudentAuthorizationToDropBelowFullTimeType,im:AuthorizationFullResumptionDate,0,unbounded,
3.0,im:AlienStudentAuthorizationToDropBelowFullTimeType,im:AuthorizationDropBelowFullTimeCategoryText,0,unbounded,
3.0,im:AlienStudentAuthorizationToDropBelowFullTimeType,im:AuthorizationF1Indicator,0,unbounded,
3.0,im:AlienStudentAuthorizationToDropBelowFullTimeType,im:AlienStudentAuthorizationToDropBelowFullTimeAugmentationPoint,0,unbounded,
3.0,im:AlienStudentAuthorizationType,im:AuthorizationM1Indicator,0,unbounded,
3.0,im:AlienStudentAuthorizationType,im:AlienStudentAuthorizationAugmentationPoint,0,unbounded,
3.0,im:AlienStudentDisciplinaryActionType,im:DisciplinaryActionIdentification,0,unbounded,
3.0,im:AlienStudentDisciplinaryActionType,im:DisciplinaryActionIndicator,0,unbounded,
3.0,im:AlienStudentDisciplinaryActionType,im:AlienStudentDisciplinaryActionAugmentationPoint,0,unbounded,
3.0,im:AlienStudentEmploymentType,im:EmploymentOffCampusAuthorizationIndicator,0,unbounded,
3.0,im:AlienStudentEmploymentType,im:EmploymentRemarkText,0,unbounded,
3.0,im:AlienStudentEmploymentType,im:EmploymentTimeBasisText,0,unbounded,
3.0,im:AlienStudentEmploymentType,im:EmploymentCategoryText,0,unbounded,
3.0,im:AlienStudentEmploymentType,im:EmploymentDescriptionText,0,unbounded,
3.0,im:AlienStudentEmploymentType,im:EmploymentTime,0,unbounded,
3.0,im:AlienStudentEmploymentType,im:AlienStudentEmploymentAugmentationPoint,0,unbounded,
3.0,im:AlienStudentProgramExtensionRequestType,im:ExtensionRequestIdentification,0,unbounded,
3.0,im:AlienStudentProgramExtensionRequestType,im:AlienStudentProgramExtensionRequestAugmentationPoint,0,unbounded,
3.0,im:AlienStudentRoleType,im:AlienStudentAdmission,0,unbounded,
3.0,im:AlienStudentRoleType,im:AlienStudentRoleAugmentationPoint,0,unbounded,
3.0,nc:AmountType,nc:Amount,0,unbounded,
3.0,nc:AmountType,nc:Currency,0,unbounded,
3.0,nc:AmountType,nc:AmountAugmentationPoint,0,unbounded,
3.0,cbrn:AnalysisAlgorithmSettingType,cbrn:AnalysisAlgorithmSettingName,1,1,
3.0,cbrn:AnalysisAlgorithmSettingType,cbrn:AnalysisAlgorithmSettingValueText,1,1,
3.0,cbrn:AnalysisAlgorithmSettingType,cbrn:AnalysisAlgorithmSettingUnitsText,1,1,
3.0,cbrn:AnalysisAlgorithmSettingType,cbrn:AnalysisAlgorithmSettingAugmentationPoint,0,unbounded,
3.0,cbrn:AnalysisAlgorithmVersionType,cbrn:AnalysisAlgorithmComponentName,1,1,
3.0,cbrn:AnalysisAlgorithmVersionType,cbrn:AnalysisAlgorithmComponentVersionText,1,1,
3.0,cbrn:AnalysisAlgorithmVersionType,cbrn:AnalysisAlgorithmVersionAugmentationPoint,0,unbounded,
3.0,cbrn:AnalysisResultsType,cbrn:AnalysisStartDateTime,0,1,
3.0,cbrn:AnalysisResultsType,cbrn:AnalysisComputationDuration,0,1,
3.0,cbrn:AnalysisResultsType,cbrn:AnalysisAlgorithmName,0,1,
3.0,cbrn:AnalysisResultsType,cbrn:AnalysisAlgorithmCreatorName,0,1,
3.0,cbrn:AnalysisResultsType,cbrn:AnalysisAlgorithmDescriptionText,0,1,
3.0,cbrn:AnalysisResultsType,cbrn:AnalysisAlgorithmVersion,0,unbounded,
3.0,cbrn:AnalysisResultsType,cbrn:AnalysisAlgorithmSetting,0,unbounded,
3.0,cbrn:AnalysisResultsType,cbrn:AnalysisResultStatusCode,0,1,
3.0,cbrn:AnalysisResultsType,cbrn:AnalysisConfidenceValue,0,1,
3.0,cbrn:AnalysisResultsType,cbrn:AnalysisResultDescriptionText,0,1,
3.0,cbrn:AnalysisResultsType,cbrn:RadAlarm,0,unbounded,
3.0,cbrn:AnalysisResultsType,cbrn:NuclideAnalysisResults,0,1,
3.0,cbrn:AnalysisResultsType,cbrn:SpectrumPeakAnalysisResults,0,1,
3.0,cbrn:AnalysisResultsType,cbrn:GrossCountAnalysisResults,0,1,
3.0,cbrn:AnalysisResultsType,cbrn:DoseAnalysisResults,0,1,
3.0,cbrn:AnalysisResultsType,cbrn:ExposureAnalysisResults,0,1,
3.0,cbrn:AnalysisResultsType,cbrn:Fault,0,unbounded,
3.0,cbrn:AnalysisResultsType,cbrn:AnalysisResultsExtension,0,unbounded,
3.0,cbrn:AnalysisResultsType,cbrn:DerivedData,0,unbounded,
3.0,cbrn:AnalysisResultsType,cbrn:RadMeasurementGroup,0,unbounded,
3.0,cbrn:AnalysisResultsType,cbrn:RadMeasurement,0,unbounded,
3.0,cbrn:AnalysisResultsType,cbrn:AnalysisResultsAugmentationPoint,0,unbounded,
3.0,cbrn:Angle180Type,cbrn:unitsText,1,1,
3.0,cbrn:Angle90Type,cbrn:unitsText,1,1,
3.0,nc:AngularMeasureType,nc:AngularDegreeValue,0,unbounded,
3.0,nc:AngularMeasureType,nc:AngularMinuteValue,0,unbounded,
3.0,nc:AngularMeasureType,nc:AngularSecondValue,0,unbounded,
3.0,nc:AngularMeasureType,nc:AngularMeasureAugmentationPoint,0,unbounded,
3.0,m:AnomalyType,m:AnomalyCategory,0,unbounded,
3.0,m:AnomalyType,m:AnomalyContactInformation,0,unbounded,
3.0,m:AnomalyType,m:AnomalyDateTime,0,unbounded,
3.0,m:AnomalyType,m:AnomalyDescriptionText,0,unbounded,
3.0,m:AnomalyType,m:AnomalyLocation,0,unbounded,
3.0,m:AnomalyType,m:AnomalyAugmentationPoint,0,unbounded,
3.0,j:AppellateCaseDecisionType,j:AppellateCaseDecisionDate,0,unbounded,
3.0,j:AppellateCaseDecisionType,j:AppellateCaseDecisionDescriptionText,0,unbounded,
3.0,j:AppellateCaseDecisionType,j:AppellateCaseDecisionIdentification,0,unbounded,
3.0,j:AppellateCaseDecisionType,j:AppellateCaseDecisionIssuingJudge,0,unbounded,
3.0,j:AppellateCaseDecisionType,j:AppellateCaseDecisionName,0,unbounded,
3.0,j:AppellateCaseDecisionType,j:AppellateCaseDecisionOpinionIndicator,0,unbounded,
3.0,j:AppellateCaseDecisionType,j:AppellateCaseDecisionPrecedenceIndicator,0,unbounded,
3.0,j:AppellateCaseDecisionType,j:AppellateCaseDecisionReliefEffectiveDate,0,unbounded,
3.0,j:AppellateCaseDecisionType,j:AppellateCaseDecisionReliefIndicator,0,unbounded,
3.0,j:AppellateCaseDecisionType,j:AppellateCaseDecisionText,0,unbounded,
3.0,j:AppellateCaseDecisionType,j:AppellateCaseDecisionCategoryText,0,unbounded,
3.0,j:AppellateCaseDecisionType,j:AppellateCaseDecisionAugmentationPoint,0,unbounded,
3.0,j:AppellateCaseNoticeType,j:AppellateCaseNoticeDefendingAgency,0,unbounded,
3.0,j:AppellateCaseNoticeType,j:AppellateCaseNoticeFilingCourt,0,unbounded,
3.0,j:AppellateCaseNoticeType,j:AppellateCaseNoticeOriginalCourt,0,unbounded,
3.0,j:AppellateCaseNoticeType,j:AppellateCaseNoticeProsecutingAgency,0,unbounded,
3.0,j:AppellateCaseNoticeType,j:AppellateCaseNoticeDefendantEntity,0,unbounded,
3.0,j:AppellateCaseNoticeType,j:AppellateCaseNoticeProsecutingAttorney,0,unbounded,
3.0,j:AppellateCaseNoticeType,j:AppellateCaseNoticeReasonText,0,unbounded,
3.0,j:AppellateCaseNoticeType,j:AppellateCaseNoticeAugmentationPoint,0,unbounded,
3.0,j:AppellateCaseType,j:AppellateCaseBrief,0,unbounded,
3.0,j:AppellateCaseType,j:AppellateCaseDecision,0,unbounded,
3.0,j:AppellateCaseType,j:AppellateCaseJudgePanel,0,unbounded,
3.0,j:AppellateCaseType,j:AppellateCaseNotice,0,unbounded,
3.0,j:AppellateCaseType,j:AppellateCaseOriginalCase,0,unbounded,
3.0,j:AppellateCaseType,j:AppellateCaseRelatedCase,0,unbounded,
3.0,j:AppellateCaseType,j:AppellateCaseSanction,0,unbounded,
3.0,j:AppellateCaseType,j:AppellateCaseAugmentationPoint,0,unbounded,
3.0,cbrn:ArealDensityType,cbrn:unitsText,1,1,
3.0,nc:AreaType,nc:AreaDescriptionText,0,unbounded,
3.0,nc:AreaType,nc:AreaGeographic,0,unbounded,A local or map-specific geographically-based code used to describe an area.
3.0,nc:AreaType,nc:AreaRegion,0,unbounded,
3.0,nc:AreaType,nc:AreaAugmentationPoint,0,unbounded,
3.0,cbrn:ArrayXYType,cbrn:PointXY,0,unbounded,
3.0,cbrn:ArrayXYType,cbrn:XDescriptionText,0,unbounded,
3.0,cbrn:ArrayXYType,cbrn:YDescriptionText,0,unbounded,
