Release,PropertyNS,PropertyName,QualifiedType,Definition,SubstitutionGroupQualifiedProperty,IsElement,IsAbstract,Keywords,ExampleContent,UsageInfo,QualifiedProperty
3.0,scr,ActivityResponseDescriptionText,nc:TextType,A description of a kind of activity response.,,TRUE,FALSE,,,,scr:ActivityResponseDescriptionText
3.0,scr,ActivityResponseQuantity,nc:NumericType,A number indicating the number of results to return for the request.,,TRUE,FALSE,,,,scr:ActivityResponseQuantity
3.0,scr,ActivityResponseRuleText,nc:TextType,A Rule defining how to handle the results being returned for the request.,,TRUE,FALSE,,,,scr:ActivityResponseRuleText
3.0,scr,ActivityResponseText,nc:TextType,A text that contains the ACTIVITY RESPONSE value,,TRUE,FALSE,,,,scr:ActivityResponseText
3.0,nc,ActivityResponsibleOrganizationAssociation,nc:ActivityOrganizationAssociationType,An association between an activity and an organization with responsibility over that activity.,,TRUE,FALSE,,,,nc:ActivityResponsibleOrganizationAssociation
3.0,j,ActivityResponsiblePersonAssociation,nc:ActivityPersonAssociationType,A relationship between an activity and a person responsible for that activity.,,TRUE,FALSE,,,,j:ActivityResponsiblePersonAssociation
3.0,scr,ActivityResultsCategory,,A data concept for a kind of activity results.,,TRUE,TRUE,,,,scr:ActivityResultsCategory
3.0,scr,ActivityResultsCategoryCode,scr:ActivityResultsCategoryCodeType,A kind of activity results.,scr:ActivityResultsCategory,TRUE,FALSE,,,,scr:ActivityResultsCategoryCode
3.0,scr,ActivityResultsClassification,scr:ActivityResultsClassificationType,A kind of activity results.,,TRUE,FALSE,,,,scr:ActivityResultsClassification
3.0,scr,ActivityResultsClassificationAugmentationPoint,,An augmentation point for ActivityResultsClassificationType.,,TRUE,TRUE,,,,scr:ActivityResultsClassificationAugmentationPoint
3.0,scr,ActivityResultsDescriptionText,nc:TextType,A description of a kind of activity results.,,TRUE,FALSE,,,,scr:ActivityResultsDescriptionText
3.0,j,ActivitySanctionAssociation,j:ActivitySanctionAssociationType,An association between an activity and a sanction.,,TRUE,FALSE,,,,j:ActivitySanctionAssociation
3.0,j,ActivitySanctionAssociationAugmentationPoint,,An augmentation point for ActivitySanctionAssociationType.,,TRUE,TRUE,,,,j:ActivitySanctionAssociationAugmentationPoint
3.0,nc,ActivityScheduleAssociation,nc:ActivityScheduleAssociationType,An association between an activity and its schedule.,,TRUE,FALSE,,,,nc:ActivityScheduleAssociation
3.0,nc,ActivityScheduleAssociationAugmentationPoint,,An augmentation point for ActivityScheduleAssociationType.,,TRUE,TRUE,,,,nc:ActivityScheduleAssociationAugmentationPoint
3.0,j,ActivitySentenceComputationAssociation,j:ActivitySentenceComputationAssociationType,A relationship between an activity and a sentence computation.,,TRUE,FALSE,,,,j:ActivitySentenceComputationAssociation
3.0,j,ActivitySentenceComputationAssociationAugmentationPoint,,An augmentation point for ActivitySentenceComputationAssociationType.,,TRUE,TRUE,,,,j:ActivitySentenceComputationAssociationAugmentationPoint
3.0,j,ActivityServiceCallAssociation,j:ActivityServiceCallAssociationType,An association between an activity and a service call.,,TRUE,FALSE,,,,j:ActivityServiceCallAssociation
3.0,j,ActivityServiceCallAssociationAugmentationPoint,,An augmentation point for ActivityServiceCallAssociationType.,,TRUE,TRUE,,,,j:ActivityServiceCallAssociationAugmentationPoint
3.0,nc,ActivitySiteAssociation,nc:ActivitySiteAssociationType,An association between an activity and a site.,,TRUE,FALSE,,,,nc:ActivitySiteAssociation
3.0,nc,ActivitySiteAssociationAugmentationPoint,,An augmentation point for nc:ActivitySiteAssociationType.,,TRUE,TRUE,,,,nc:ActivitySiteAssociationAugmentationPoint
3.0,scr,ActivitySiteID,niem-xs:string,An identifier for the site where the information was collected.,,TRUE,FALSE,,,,scr:ActivitySiteID
3.0,nc,ActivityStatus,nc:StatusType,A status of an activity.,,TRUE,FALSE,,,,nc:ActivityStatus
3.0,j,ActivitySubjectAssociation,j:ActivitySubjectAssociationType,An association between an activity and a subject.,,TRUE,FALSE,,,,j:ActivitySubjectAssociation
3.0,j,ActivitySubjectAssociationAugmentationPoint,,An augmentation point for ActivitySubjectAssociationType.,,TRUE,TRUE,,,,j:ActivitySubjectAssociationAugmentationPoint
3.0,nc,ActivitySupervisorOrganizationAssociation,nc:ActivityOrganizationAssociationType,An association between an activity and an organization supervising that activity.,,TRUE,FALSE,,,,nc:ActivitySupervisorOrganizationAssociation
3.0,nc,ActivitySupervisorPersonAssociation,nc:ActivityPersonAssociationType,An association between an activity and a person who supervises the activity.,,TRUE,FALSE,,,,nc:ActivitySupervisorPersonAssociation
3.0,j,ActivitySupplementalDocumentAssociation,nc:ActivityDocumentAssociationType,An association between an activity and a supplemental document.,,TRUE,FALSE,,,,j:ActivitySupplementalDocumentAssociation
3.0,j,ActivityTelephoneNumberAssociation,j:ActivityTelephoneNumberAssociationType,A relationship between an activity and a telephone number.,,TRUE,FALSE,,,,j:ActivityTelephoneNumberAssociation
3.0,j,ActivityTelephoneNumberAssociationAugmentationPoint,,An augmentation point for ActivityTelephoneNumberAssociationType.,,TRUE,TRUE,,,,j:ActivityTelephoneNumberAssociationAugmentationPoint
3.0,scr,ActivityTerminalID,niem-xs:string,An identifier for the terminal device where the information was collected.,,TRUE,FALSE,,,,scr:ActivityTerminalID
3.0,j,ActivityTransferredCustodyOrganizationAssociation,nc:ActivityOrganizationAssociationType,A relationship between an activity and an organization that was tranferred custody.,,TRUE,FALSE,,,,j:ActivityTransferredCustodyOrganizationAssociation
3.0,j,ActivityUnitAssociation,j:ActivityUnitAssociationType,An association between an activity and a unit.,,TRUE,FALSE,,,,j:ActivityUnitAssociation
3.0,j,ActivityUnitAssociationAugmentationPoint,,An augmentation point for ActivityUnitAssociationType.,,TRUE,TRUE,,,,j:ActivityUnitAssociationAugmentationPoint
3.0,j,ActivityUnknownAffiliateAssociation,nc:ActivityPersonAssociationType,An association between an activity and a person of unknown involvement.,,TRUE,FALSE,,,,j:ActivityUnknownAffiliateAssociation
3.0,scr,ActivityUserLogonID,niem-xs:string,An identifier for a person in the form of a person's system access (logon) id.,,TRUE,FALSE,,,,scr:ActivityUserLogonID
3.0,j,ActivityVictimAssociation,j:ActivityVictimAssociationType,An association between an activity and a victim.,,TRUE,FALSE,,,,j:ActivityVictimAssociation
3.0,j,ActivityVictimAssociationAugmentationPoint,,An augmentation point for ActivityVictimAssociationType.,,TRUE,TRUE,,,,j:ActivityVictimAssociationAugmentationPoint
3.0,j,ActivityWarrantAssociation,j:ActivityWarrantAssociationType,An association between an activity and a warrant.,,TRUE,FALSE,,,,j:ActivityWarrantAssociation
3.0,j,ActivityWarrantAssociationAugmentationPoint,,An augmentation point for ActivityWarrantAssociationType.,,TRUE,TRUE,,,,j:ActivityWarrantAssociationAugmentationPoint
3.0,j,ActivityWitnessAssociation,j:ActivityWitnessAssociationType,An association between an activity and a witness.,,TRUE,FALSE,,,,j:ActivityWitnessAssociation
3.0,j,ActivityWitnessAssociationAugmentationPoint,,An augmentation point for ActivityWitnessAssociationType.,,TRUE,TRUE,,,,j:ActivityWitnessAssociationAugmentationPoint
3.0,it,ActualArrivalDate,nc:DateType,A date (actual date) on which a shipment arrives,,TRUE,FALSE,,,,it:ActualArrivalDate
3.0,it,ActualDepartureDate,nc:DateType,Actual date and time of departure of the means of transport.,,TRUE,FALSE,,,,it:ActualDepartureDate
3.0,im,ActualDeportationDate,nc:DateType,A date on which the alien was deported from the United States.,,TRUE,FALSE,,,,im:ActualDeportationDate
3.0,im,ActualReleaseDate,nc:DateType,A date on which the alien was released from a detention facility.,,TRUE,FALSE,,,,im:ActualReleaseDate
3.0,em,AdditionalCapacity24HourQuantity,nc:QuantityType,"A count of the estimate of the beds, above the current number, that could be made vacant/available within 24 hours.",,TRUE,FALSE,,,,em:AdditionalCapacity24HourQuantity
3.0,em,AdditionalCapacity72HourQuantity,nc:QuantityType,"A count of the estimate of the beds, above the current number, that could be made vacant/available within 72 hours.",,TRUE,FALSE,,,,em:AdditionalCapacity72HourQuantity
3.0,it,AdditionalDocument,it:AdditionalDocumentType,An applied augmentation for type nc:DocumentType.,nc:Document,TRUE,FALSE,,,,it:AdditionalDocument
3.0,it,AdditionalDocumentAugmentationPoint,,An augmentation point for AdditionalDocumentType.,,TRUE,TRUE,,,,it:AdditionalDocumentAugmentationPoint
3.0,it,AdditionalDocumentCategory,,A data concept for a code specifying the category of AdditionalDocument,,TRUE,TRUE,,,,it:AdditionalDocumentCategory
3.0,it,AdditionalDocumentCategoryCode,itcodes:DocumentCategoryCodeType,A Code specifying the category of AdditionalDocument,it:AdditionalDocumentCategory,TRUE,FALSE,,,,it:AdditionalDocumentCategoryCode
3.0,it,AdditionalDocumentName,nc:TextType,A TextType name for the Additional Document,,TRUE,FALSE,,,,it:AdditionalDocumentName
3.0,it,AdditionalDocumentRefNumberID,niem-xs:string,An identifier for the Additional Document.,,TRUE,FALSE,,,,it:AdditionalDocumentRefNumberID
3.0,it,AdditionalInformation,it:AdditionalInformationType,An applied augmentation for type nc:DocumentType.,nc:Document,TRUE,FALSE,,,,it:AdditionalInformation
3.0,it,AdditionalInformationAugmentationPoint,,An augmentation point for AdditionalInformationType.,,TRUE,TRUE,,,,it:AdditionalInformationAugmentationPoint
3.0,it,AdditionalStatementCategoryCodeText,nc:TextType,A Code specifying the category of statement description.,,TRUE,FALSE,,,,it:AdditionalStatementCategoryCodeText
3.0,it,AdditionalStatementDescriptionText,nc:TextType,A TextType description of the Additional statement,,TRUE,FALSE,,,,it:AdditionalStatementDescriptionText
3.0,nc,Address,nc:AddressType,A postal location to which paper mail can be directed.,nc:LocationAddressAbstract,TRUE,FALSE,,,,nc:Address
3.0,it,AddressAugmentation,it:AddressAugmentationType,Additional information about an address.,nc:AddressAugmentationPoint,TRUE,FALSE,,,,it:AddressAugmentation
3.0,scr,AddressAugmentation,scr:AddressAugmentationType,Additional information about an address.,nc:AddressAugmentationPoint,TRUE,FALSE,,,,scr:AddressAugmentation
3.0,nc,AddressAugmentationPoint,,An augmentation point for AddressType.,,TRUE,TRUE,,,,nc:AddressAugmentationPoint
3.0,nc,AddressBuildingName,nc:TextType,A name of a specific building at an address to distinguish it from other buildings at the same site.,nc:AddressDeliveryPoint,TRUE,FALSE,,,,nc:AddressBuildingName
3.0,scr,AddressClassification,scr:AddressClassificationType,A classification of an ADDRESS,,TRUE,FALSE,,,,scr:AddressClassification
3.0,scr,AddressClassificationAugmentationPoint,,An augmentation point for AddressClassificationType.,,TRUE,TRUE,,,,scr:AddressClassificationAugmentationPoint
3.0,scr,AddressClassificationCategory,,A data concept for a kind of address.,,TRUE,TRUE,,,,scr:AddressClassificationCategory
3.0,scr,AddressClassificationCategoryCode,scr:AddressCategoryCodeType,A kind of address.,scr:AddressClassificationCategory,TRUE,FALSE,,,,scr:AddressClassificationCategoryCode
3.0,scr,AddressClassificationCategoryDescriptionText,nc:TextType,A description of a kind of address.,,TRUE,FALSE,,"Geophysical, Electronic, Primary, Secondary, Temporary",,scr:AddressClassificationCategoryDescriptionText
3.0,nc,AddressCrossStreet,nc:CrossStreetType,A location identified by two or more streets which intersect.,nc:LocationAddressAbstract,TRUE,FALSE,,,,nc:AddressCrossStreet
3.0,nc,AddressDeliveryPoint,,A data concept for a single place or unit at which mail is delivered.,,TRUE,TRUE,,,,nc:AddressDeliveryPoint
3.0,nc,AddressDeliveryPointID,niem-xs:string,An identifier of a single place or unit at which mail is delivered.,nc:AddressDeliveryPoint,TRUE,FALSE,,,,nc:AddressDeliveryPointID
3.0,nc,AddressDeliveryPointText,nc:TextType,A single place or unit at which mail is delivered.,nc:AddressDeliveryPoint,TRUE,FALSE,"PO Box, post office box, post office box number",PO Box 1234,,nc:AddressDeliveryPointText
3.0,nc,AddressFullText,nc:TextType,A complete address.,,TRUE,FALSE,,,"Usually includes street, city, state, and zip code information.  Can also include other mailing specifics such as PO Box, apartment number, or suite number.",nc:AddressFullText
3.0,nc,AddressGrid,nc:AddressGridType,A location identified by a unit of a grid system overlaid on an area.,nc:LocationAddressAbstract,TRUE,FALSE,,,,nc:AddressGrid
3.0,nc,AddressGridAugmentationPoint,,An augmentation point for AddressGridType.,,TRUE,TRUE,,,,nc:AddressGridAugmentationPoint
3.0,nc,AddressGridID,niem-xs:string,An identifier that references a unique address grid system.,,TRUE,FALSE,,,,nc:AddressGridID
3.0,nc,AddressGridText,nc:TextType,"A unit, quadrant, or other subdivision of an address grid.",,TRUE,FALSE,,,,nc:AddressGridText
3.0,nc,AddressHighway,nc:HighwayType,A major public road.,nc:LocationAddressAbstract,TRUE,FALSE,,,,nc:AddressHighway
3.0,scr,AddressIdentification,nc:IdentificationType,An identification value for an ADDRESS.,,TRUE,FALSE,,,,scr:AddressIdentification
3.0,nc,AddressPrivateMailboxText,nc:TextType,A private mailbox within a company.,,TRUE,FALSE,mail stop code,,,nc:AddressPrivateMailboxText
3.0,nc,AddressRecipientName,nc:TextType,"A name of a person, organization, or other recipient to whom physical mail may be sent.",,TRUE,FALSE,,,,nc:AddressRecipientName
3.0,nc,AddressSecondaryUnitText,nc:TextType,A particular unit within a larger unit or grouping at a location.,,TRUE,FALSE,"apartment number, suite number",,,nc:AddressSecondaryUnitText
3.0,nc,AddressUrbanizationName,nc:TextType,"An urbanization denotes an area, sector, or residential development within a geographic area. Commonly used in Puerto Rican urban areas, it is an important part of the addressing format, as it describes the location of a specific street whose name may occur multiple times within the same ZIP Code.",,TRUE,FALSE,,,,nc:AddressUrbanizationName
3.0,j,AdjustmentDayQuantity,niem-xs:nonNegativeInteger,"A number of days for an adjustment to a sentence computation, such as for good conduct time earned.",,TRUE,FALSE,,,,j:AdjustmentDayQuantity
3.0,j,AdjustmentReasonText,nc:TextType,A reason for the adjustment to a sentence computation.,,TRUE,FALSE,,,,j:AdjustmentReasonText
3.0,cyfs,AdministeringFacility,nc:FacilityType,A facility administering an assessment.,,TRUE,FALSE,,,,cyfs:AdministeringFacility
3.0,nc,AdministrativeID,niem-xs:string,An identifier generated locally within a processing system used to identify sub-records within an entity of interest record.,,TRUE,FALSE,,,,nc:AdministrativeID
3.0,im,AdmissionIdentification,nc:IdentificationType,An identification of an alien I-94 admission.,,TRUE,FALSE,,,,im:AdmissionIdentification
3.0,scr,AdmitDefaultDayQuantity,nc:QuantityType,A number indicating quantity of days after the visa maximum day quantity that the subject is authorized to stay in the United States based on the CLASS OF ADMISSION.,,TRUE,FALSE,,,,scr:AdmitDefaultDayQuantity
3.0,scr,AdmitDurationStatusIndicator,niem-xs:boolean,True if the admittance length for a person at ARRIVAL is based on Duration of Status; false otherwise.,,TRUE,FALSE,,,,scr:AdmitDurationStatusIndicator
3.0,scr,AdmitMaximumDayQuantity,nc:QuantityType,A quantity of maximum number of days a specified in the CLASS OF ADMISSION TYPE.,,TRUE,FALSE,,,,scr:AdmitMaximumDayQuantity
3.0,scr,AdmittedDate,nc:DateType,A date an immigrant was admitted into the US.,,TRUE,FALSE,,,,scr:AdmittedDate
