Release,TypeNS,TypeName,Definition,ContentStyle,SimpleQualifiedType,ParentQualifiedType,IsMetadata,IsAdapter,IsAugmentation,Keywords,ExampleContent,UsageInfo,QualifiedType
3.0,im,AlienExchangeVisitorAdmissionType,A data type for a non-immigrant alien arriving in the United States on a temporary basis as a participant in a program approved by the Department of State.,CCC,,,FALSE,FALSE,FALSE,,,,im:AlienExchangeVisitorAdmissionType
3.0,im,AlienExchangeVisitorRoleType,A data type for a non-immigrant alien who visits the United States to participate in either an educational or cultural exchange program that is approved by the United States Department of State.,CCC,,im:NonImmigrantRoleType,FALSE,FALSE,FALSE,,,,im:AlienExchangeVisitorRoleType
3.0,scr,AlienExchangeVisitorType,A data type for an applied augmentation for type im:AlienExchangeVisitorType,CCC,,,FALSE,FALSE,FALSE,,,,scr:AlienExchangeVisitorType
3.0,im,AlienIDDetailsType,A data type for the information further describing the documented identification of an alien.,CCC,,,FALSE,FALSE,FALSE,,,,im:AlienIDDetailsType
3.0,im,AlienMatchCandidateType,A data type for the resulting list of aliens that match all or part of a search criteria for the purpose of identifying the alien.,CCC,,,FALSE,FALSE,FALSE,,,,im:AlienMatchCandidateType
3.0,im,AlienMiscellaneousNumberIDType,A data type for an alternate number assigned to an alien for the purposes of identification.,CCC,,nc:IdentificationType,FALSE,FALSE,FALSE,,,,im:AlienMiscellaneousNumberIDType
3.0,im,AlienRoleType,A data type for a foreign born person who is not a citizen of the United States.,CCC,,im:PersonCountryRoleType,FALSE,FALSE,FALSE,,,,im:AlienRoleType
3.0,scr,AlienStatusWhenFoundType,A data type for information on an aliens activity when apprehended during entry into the United States.,CCC,,,FALSE,FALSE,FALSE,,,,scr:AlienStatusWhenFoundType
3.0,im,AlienStudentAdmissionType,"A data type for the entrance of a non-immigrant alien into full-time in an approved, accredited or certified United States educational or vocational program.",CCC,,,FALSE,FALSE,FALSE,,,,im:AlienStudentAdmissionType
3.0,im,AlienStudentAuthorizationToDropBelowFullTimeType,A data type for the official authorization of a non-immigrant alien to lower his or her course load below that for full-time student status.,CCC,,im:AuthorizationType,FALSE,FALSE,FALSE,,,,im:AlienStudentAuthorizationToDropBelowFullTimeType
3.0,im,AlienStudentAuthorizationType,A data type for the official permission granted to a non-immigrant alien student to perform a task or function.,CCC,,,FALSE,FALSE,FALSE,,,,im:AlienStudentAuthorizationType
3.0,im,AlienStudentDisciplinaryActionType,A data type for the action taken against the non-immigrant alien student as a result of the violation of the rules of the student visa or educational program.,CCC,,nc:ActivityType,FALSE,FALSE,FALSE,,,,im:AlienStudentDisciplinaryActionType
3.0,im,AlienStudentEmploymentType,A data type for the employment information of a non-immigrant alien participating in an authorized student or exchange visitor educational program.,CCC,,,FALSE,FALSE,FALSE,,,,im:AlienStudentEmploymentType
3.0,im,AlienStudentProgramExtensionRequestType,A data type for the official request by a non-immigrant alien student or exchange visitor to extend the time limit of the student or exchange visitor visa.,CCC,,nc:ActivityType,FALSE,FALSE,FALSE,,,,im:AlienStudentProgramExtensionRequestType
3.0,im,AlienStudentRoleType,"A data type for a non-immigrant alien enrolled full-time in an approved, accredited or certified United States educational or vocational program",CCC,,im:NonImmigrantRoleType,FALSE,FALSE,FALSE,,,,im:AlienStudentRoleType
3.0,nc,AmountType,A data type for an amount of money.,CCC,,,FALSE,FALSE,FALSE,,,,nc:AmountType
3.0,cbrn,AnalysisAlgorithmSettingType,A data type to describing the parameter names and values for setting an analysis algorithm.,CCC,,cbrn:RemarksComplexObjectType,FALSE,FALSE,FALSE,,,,cbrn:AnalysisAlgorithmSettingType
3.0,cbrn,AnalysisAlgorithmVersionType,A data type for information regarding an analysis algorithm version.,CCC,,cbrn:RemarksComplexObjectType,FALSE,FALSE,FALSE,,,,cbrn:AnalysisAlgorithmVersionType
3.0,cbrncl,AnalysisResultStatusCodeSimpleType,A data type for status states of the analysis of a measurement or measurement group.,S,cbrncl:AnalysisResultStatusCodeType,,FALSE,FALSE,FALSE,,,,cbrncl:AnalysisResultStatusCodeSimpleType
3.0,cbrncl,AnalysisResultStatusCodeType,A data type for the status states of the analysis of a measurement or measurement group.,CSC,,,FALSE,FALSE,FALSE,,,,cbrncl:AnalysisResultStatusCodeType
3.0,cbrn,AnalysisResultsType,A data type to provide information on the results of a radiation data analysis.,CCC,,cbrn:RemarksComplexObjectType,FALSE,FALSE,FALSE,,,,cbrn:AnalysisResultsType
3.0,cbrn,Angle180SimpleType,A data type for an angle measure where the units are decimal degrees and the values range from +180.0 to -180.0.,S,cbrn:Angle180Type,,FALSE,FALSE,FALSE,,,,cbrn:Angle180SimpleType
3.0,cbrn,Angle180Type,A data type for an angle measure where the units are decimal degrees and the values range from +180.0 to -180.0.,CSC,,,FALSE,FALSE,FALSE,,,,cbrn:Angle180Type
3.0,cbrn,Angle90SimpleType,A data type for an inclination measure where the units are decimal degrees and the values range from +90.0 to -90.0.,S,cbrn:Angle90Type,,FALSE,FALSE,FALSE,,,,cbrn:Angle90SimpleType
3.0,cbrn,Angle90Type,A data type for an inclination measure where the units are decimal degrees and the values range from +90.0 to -90.0.,CSC,,,FALSE,FALSE,FALSE,,,,cbrn:Angle90Type
3.0,nc,AngularMeasureType,A data type for the measurement of an angle.,CCC,,,FALSE,FALSE,FALSE,,,,nc:AngularMeasureType
3.0,nc,AngularMinuteSimpleType,"A data type for a minute of a degree, with a restricted range of 0 (inclusive) to 60 (exclusive).",S,nc:AngularMinuteType,,FALSE,FALSE,FALSE,,,,nc:AngularMinuteSimpleType
3.0,nc,AngularMinuteType,"A data type for a minute of a degree, with a restricted range of 0 (inclusive) to 60 (exclusive).",CSC,,,FALSE,FALSE,FALSE,,,,nc:AngularMinuteType
3.0,nc,AngularSecondSimpleType,"A data type for a second of a minute, with a restricted range of 0 (inclusive) to 60 (exclusive).",S,nc:AngularSecondType,,FALSE,FALSE,FALSE,,,,nc:AngularSecondSimpleType
3.0,nc,AngularSecondType,"A data type for a second of a minute, with a restricted range of 0 (inclusive) to 60 (exclusive).",CSC,,,FALSE,FALSE,FALSE,,,,nc:AngularSecondType
3.0,m,AnomalyType,A data type for an out-of-the-ordinary occurrence.,CCC,,,FALSE,FALSE,FALSE,,,,m:AnomalyType
3.0,niem-xs,anyURI,"A data type for a Uniform Resource Identifier Reference (URI).  A value can be absolute or relative, and may have an optional fragment identifier (i.e., it may be a URI Reference).",CSC,,,FALSE,FALSE,FALSE,,,,niem-xs:anyURI
3.0,xs,anyURI,anyURI represents a Uniform Resource Identifier Reference (URI).,S,niem-xs:anyURI,,FALSE,FALSE,FALSE,,,,xs:anyURI
3.0,j,AppellateCaseDecisionType,A data type for a statement by a judge or court of a decision reached in regard to an appeal.,CCC,,,FALSE,FALSE,FALSE,,,,j:AppellateCaseDecisionType
3.0,j,AppellateCaseNoticeType,A data type for a request filed with an appellate court to start an appellate case.,CCC,,nc:DocumentType,FALSE,FALSE,FALSE,,,,j:AppellateCaseNoticeType
3.0,j,AppellateCaseType,A data type for a single case heard by a court to determine if the original case was tried properly and the defendant received a fair trial.,CCC,,nc:CaseType,FALSE,FALSE,FALSE,,,,j:AppellateCaseType
3.0,itcodes,ApportionmentQualifierCategoryCodeSimpleType,A data type for the different categories of  an apportioned conveyance.,S,itcodes:ApportionmentQualifierCategoryCodeType,,FALSE,FALSE,FALSE,,,,itcodes:ApportionmentQualifierCategoryCodeSimpleType
3.0,itcodes,ApportionmentQualifierCategoryCodeType,A data type for the different categories of  an apportioned conveyance.,CSC,,,FALSE,FALSE,FALSE,,,,itcodes:ApportionmentQualifierCategoryCodeType
3.0,ndex,ApprovalStatusCodeSimpleType,A data type for a code that identifies the status of the request for addition to the approved visitor list.,S,ndex:ApprovalStatusCodeType,,FALSE,FALSE,FALSE,,,,ndex:ApprovalStatusCodeSimpleType
3.0,ndex,ApprovalStatusCodeType,A data type for a code that identifies the status of the request for addition to the approved visitor list.,CSC,,,FALSE,FALSE,FALSE,,,,ndex:ApprovalStatusCodeType
3.0,cbrn,ArealDensityType,A data type for areal density whose value is nonnegative and measured in g/cm^2 units.,CSC,,cbrn:NonNegativeDoubleType,FALSE,FALSE,FALSE,,,,cbrn:ArealDensityType
3.0,nc,AreaType,A data type for a location identified by geographic boundaries.,CCC,,,FALSE,FALSE,FALSE,,,,nc:AreaType
3.0,cbrn,ArrayXYType,A data type that defines a two-dimensional array of numbers and (optionally) their uncertainty values.,CCC,,cbrn:RemarksComplexObjectType,FALSE,FALSE,FALSE,,,,cbrn:ArrayXYType
3.0,j,ArrestAgencyAssociationType,"A data type for a relationship linking the Arrest and Agency objects together. This association type also supports the designation of a Primary Arrest Agency, for clearance purposes, etc., in the event that multiple arrest agencies are identified.",CCC,,nc:AssociationType,FALSE,FALSE,FALSE,,,,j:ArrestAgencyAssociationType
3.0,scr,ArrestAugmentationType,A data type for additional information about an arrest.,CCC,,,FALSE,FALSE,TRUE,,,,scr:ArrestAugmentationType
3.0,ucr,ArrestCategoryCodeSimpleType,A data type for kinds of arrests that can occur.,S,ucr:ArrestCategoryCodeType,,FALSE,FALSE,FALSE,,,,ucr:ArrestCategoryCodeSimpleType
3.0,ucr,ArrestCategoryCodeType,A data type for kinds of arrests that can occur.,CSC,,,FALSE,FALSE,FALSE,,,,ucr:ArrestCategoryCodeType
3.0,ndex,ArrestCategoryJABSCodeSimpleType,A data type for a Joint Automated Booking System (JABS) code that identifies the type of apprehension.,S,ndex:ArrestCategoryJABSCodeType,,FALSE,FALSE,FALSE,,,,ndex:ArrestCategoryJABSCodeSimpleType
3.0,ndex,ArrestCategoryJABSCodeType,A data type for a Joint Automated Booking System (JABS) code that identifies the type of apprehension.,CSC,,,FALSE,FALSE,FALSE,,,,ndex:ArrestCategoryJABSCodeType
3.0,j,ArresteeType,"A data type for a person who is arrested for a violation of a criminal statute, ordinance or rule.",CCC,,j:SubjectType,FALSE,FALSE,FALSE,,,,j:ArresteeType
3.0,ucr,ArresteeWeaponCodeSimpleType,A data type for weapons with which a subject may be armed with upon apprehension.,S,ucr:ArresteeWeaponCodeType,,FALSE,FALSE,FALSE,,,,ucr:ArresteeWeaponCodeSimpleType
3.0,ucr,ArresteeWeaponCodeType,A data type for weapons with which a subject may be armed with upon apprehension.,CSC,,,FALSE,FALSE,FALSE,,,,ucr:ArresteeWeaponCodeType
3.0,scr,ArrestMethodCategoryCodeSimpleType,A data type describing the kinds of Apprehension methods,S,scr:ArrestMethodCategoryCodeType,,FALSE,FALSE,FALSE,,,,scr:ArrestMethodCategoryCodeSimpleType
3.0,scr,ArrestMethodCategoryCodeType,A data type describing the kinds of Apprehension methods,CSC,,,FALSE,FALSE,FALSE,,,,scr:ArrestMethodCategoryCodeType
3.0,scr,ArrestMethodType,A data type for a information on the manner of ARREST,CCC,,,FALSE,FALSE,FALSE,,,,scr:ArrestMethodType
3.0,j,ArrestType,A data type for the apprehension of a subject by a peace official.,CCC,,nc:ActivityType,FALSE,FALSE,FALSE,,,,j:ArrestType
3.0,it,ArrivalType,"A data type for the arrival activity of a vessel, person, conveyance etc..",CCC,,nc:ActivityType,FALSE,FALSE,FALSE,,,,it:ArrivalType
3.0,ndex,ArtObjectCategoryCodeSimpleType,A data type for a code that identifies the type of art object.,S,ndex:ArtObjectCategoryCodeType,,FALSE,FALSE,FALSE,,,,ndex:ArtObjectCategoryCodeSimpleType
3.0,ndex,ArtObjectCategoryCodeType,A data type for a code that identifies the type of art object.,CSC,,,FALSE,FALSE,FALSE,,,,ndex:ArtObjectCategoryCodeType
3.0,j,AssessmentAugmentationType,A data type for additional information about an assessment.,CCC,,,FALSE,FALSE,TRUE,,,,j:AssessmentAugmentationType
3.0,cyfs,AssessmentOutcomeType,A data type for the outcome of an assessment.,CCC,,nc:ActivityType,FALSE,FALSE,FALSE,,,,cyfs:AssessmentOutcomeType
3.0,cyfs,AssessmentRecommendationType,A data type for the recommendation of an assessment.,CCC,,nc:ActivityType,FALSE,FALSE,FALSE,,,,cyfs:AssessmentRecommendationType
3.0,cyfs,AssessmentRecommendedCourseOfActionCategoryCodeSimpleType,A data type for describing a course of action.,S,cyfs:AssessmentRecommendedCourseOfActionCategoryCodeType,,FALSE,FALSE,FALSE,,,,cyfs:AssessmentRecommendedCourseOfActionCategoryCodeSimpleType
3.0,cyfs,AssessmentRecommendedCourseOfActionCategoryCodeType,A data type for describing courses of action.,CSC,,,FALSE,FALSE,FALSE,,,,cyfs:AssessmentRecommendedCourseOfActionCategoryCodeType
3.0,cyfs,AssessmentRecommendedCourseOfActionType,A data type for an action.,CCC,,nc:ActivityType,FALSE,FALSE,FALSE,,,,cyfs:AssessmentRecommendedCourseOfActionType
3.0,nc,AssessmentType,"A data type for an evaluation, appraisal, or assessment of something or someone.",CCC,,nc:ActivityType,FALSE,FALSE,FALSE,,,"Within the justice domain, examples assessments include: gambling, psychological, chemical dependency, psycho-sexual assessments.  These evaluations are frequently done in the context of pre-plea and pre-sentencing investigations (PSI).",nc:AssessmentType
3.0,ip,AssetCategoryType,A data type for a kind of asset.,CCC,,,FALSE,FALSE,FALSE,,,,ip:AssetCategoryType
3.0,ip,AssetStatusCodeSimpleType,A data type for a status of an asset.,S,ip:AssetStatusCodeType,,FALSE,FALSE,FALSE,,,,ip:AssetStatusCodeSimpleType
3.0,ip,AssetStatusCodeType,A data type for a status of an asset.,CSC,,,FALSE,FALSE,FALSE,,,,ip:AssetStatusCodeType
3.0,ip,AssetType,A data type for an asset in an infrastructure.,CCC,,,FALSE,FALSE,FALSE,,,,ip:AssetType
3.0,ndex,AssignmentCategoryCodeSimpleType,A data type for a code that identifies a subject's assignment category.,S,ndex:AssignmentCategoryCodeType,,FALSE,FALSE,FALSE,,,,ndex:AssignmentCategoryCodeSimpleType
3.0,ndex,AssignmentCategoryCodeType,A data type for a code that identifies a subject's assignment category.,CSC,,,FALSE,FALSE,FALSE,,,,ndex:AssignmentCategoryCodeType
3.0,j,AssignmentLocationDetailType,"A data type for a specific location into which a person is placed, such as an office, dormitory, barracks, etc.",CCC,,,FALSE,FALSE,FALSE,,,,j:AssignmentLocationDetailType
3.0,j,AssignmentType,"A data type for a location and environment into which a person is placed, such as an office, dormitory, barracks, etc.",CCC,,nc:ActivityType,FALSE,FALSE,FALSE,,,,j:AssignmentType
3.0,cyfs,AssociatedPersonChildAssociationType,A data type for a relationship between a person and the child.,CCC,,nc:AssociationType,FALSE,FALSE,FALSE,,,,cyfs:AssociatedPersonChildAssociationType
3.0,nc,AssociationType,"A data type for an association, connection, relationship, or involvement somehow linking people, things, and/or activities together.",CCC,,,FALSE,FALSE,FALSE,,,,nc:AssociationType
3.0,structures,AssociationType,,CCC,,,FALSE,FALSE,FALSE,,,,structures:AssociationType
3.0,cyfs,AttorneyStatusCodeSimpleType,A data type for describing the role of an attorney as it relates to their client.,S,cyfs:AttorneyStatusCodeType,,FALSE,FALSE,FALSE,,,,cyfs:AttorneyStatusCodeSimpleType
3.0,cyfs,AttorneyStatusCodeType,A data type for a code list describing the role of an attorney as it relates to their client.,CSC,,,FALSE,FALSE,FALSE,,,,cyfs:AttorneyStatusCodeType
3.0,cbrn,AudioFileType,A data type to capture the Audio data file type,CCC,,cbrn:DataFileType,FALSE,FALSE,FALSE,,,,cbrn:AudioFileType
3.0,ndex,AudioVisualRecordingCategoryCodeSimpleType,A data type for a code that identifies the type of audio visual recording.,S,ndex:AudioVisualRecordingCategoryCodeType,,FALSE,FALSE,FALSE,,,,ndex:AudioVisualRecordingCategoryCodeSimpleType
3.0,ndex,AudioVisualRecordingCategoryCodeType,A data type for a code that identifies the type of audio visual recording.,CSC,,,FALSE,FALSE,FALSE,,,,ndex:AudioVisualRecordingCategoryCodeType
3.0,im,AuthorizationType,A data type for the official permission granted to a person to perform a task or function.,CCC,,,FALSE,FALSE,FALSE,,,,im:AuthorizationType
3.0,have-codes,AvailabilityStatusCodeSimpleType,A data type for a code set of service availability.,S,have-codes:AvailabilityStatusCodeType,,FALSE,FALSE,FALSE,,,,have-codes:AvailabilityStatusCodeSimpleType
3.0,have-codes,AvailabilityStatusCodeType,A data type for a code set of service availability.,CSC,,,FALSE,FALSE,FALSE,,,,have-codes:AvailabilityStatusCodeType
3.0,j,BailBondAssociationType,"A data type for a relationship between an entity (person or organization) providing bail for someone, the person being bailed out, and a bail bondsman entity.",CCC,,nc:AssociationType,FALSE,FALSE,FALSE,,,,j:BailBondAssociationType
3.0,j,BailBondChargeAssociationType,A data type for an association that links a bail bond to a charge.,CCC,,nc:AssociationType,FALSE,FALSE,FALSE,,,,j:BailBondChargeAssociationType
3.0,j,BailBondType,A data type for an agreement between a bondsman and a subject in which a bondsman pays the subject's bail or portion of the bail in exchange for certain conditions.,CCC,,nc:ActivityType,FALSE,FALSE,FALSE,,,,j:BailBondType
