Release,TypeNamespacePrefix,TypeName,QualifiedType,PropertyNamespacePrefix,PropertyName,QualifiedProperty,MinOccurs,MaxOccurs,Definition,SequenceNumber
3.1,it,AdditionalDocumentType,it:AdditionalDocumentType,it,AdditionalDocumentRefNumberID,it:AdditionalDocumentRefNumberID,0,unbounded,,2
3.1,it,AdditionalDocumentType,it:AdditionalDocumentType,nc,Address,nc:Address,0,unbounded,,4
3.1,it,AdditionalDocumentType,it:AdditionalDocumentType,it,AdditionalDocumentCategory,it:AdditionalDocumentCategory,0,unbounded,,14
3.1,it,AdditionalDocumentType,it:AdditionalDocumentType,it,AdditionalDocumentAugmentationPoint,it:AdditionalDocumentAugmentationPoint,0,unbounded,,9999
3.1,it,AdditionalInformationType,it:AdditionalInformationType,it,AdditionalStatementDescriptionText,it:AdditionalStatementDescriptionText,0,unbounded,,5
3.1,it,AdditionalInformationType,it:AdditionalInformationType,it,AdditionalStatementCategoryCodeText,it:AdditionalStatementCategoryCodeText,0,unbounded,,6
3.1,it,AdditionalInformationType,it:AdditionalInformationType,it,InspectionRequestDate,it:InspectionRequestDate,0,unbounded,,7
3.1,it,AdditionalInformationType,it:AdditionalInformationType,it,CertificateContentText,it:CertificateContentText,0,unbounded,,8
3.1,it,AdditionalInformationType,it:AdditionalInformationType,scr,CountrySubdivisionName,scr:CountrySubdivisionName,0,unbounded,,9
3.1,it,AdditionalInformationType,it:AdditionalInformationType,scr,CountrySubdivisionCategory,scr:CountrySubdivisionCategory,0,unbounded,,20
3.1,it,AdditionalInformationType,it:AdditionalInformationType,it,AdditionalInformationAugmentationPoint,it:AdditionalInformationAugmentationPoint,0,unbounded,,9999
3.1,scr,AddressAugmentationType,scr:AddressAugmentationType,scr,AddressIdentification,scr:AddressIdentification,0,unbounded,,10
3.1,scr,AddressAugmentationType,scr:AddressAugmentationType,scr,AddressClassification,scr:AddressClassification,0,unbounded,,20
3.1,scr,AddressAugmentationType,scr:AddressAugmentationType,scr,INSLookoutIndicator,scr:INSLookoutIndicator,0,unbounded,,30
3.1,scr,AddressAugmentationType,scr:AddressAugmentationType,scr,CountryNameID,scr:CountryNameID,0,unbounded,,40
3.1,it,AddressAugmentationType,it:AddressAugmentationType,it,LocationCountrySubEntityName,it:LocationCountrySubEntityName,0,unbounded,,40
3.1,scr,AddressAugmentationType,scr:AddressAugmentationType,scr,CountryNameBeginDate,scr:CountryNameBeginDate,0,unbounded,,50
3.1,it,AddressAugmentationType,it:AddressAugmentationType,it,LocationCountrySubEntityIdentification,it:LocationCountrySubEntityIdentification,0,unbounded,,50
3.1,scr,AddressAugmentationType,scr:AddressAugmentationType,scr,CountryNameEndDate,scr:CountryNameEndDate,0,unbounded,,60
3.1,scr,AddressAugmentationType,scr:AddressAugmentationType,scr,CountrySubdivisionID,scr:CountrySubdivisionID,0,unbounded,,70
3.1,scr,AddressAugmentationType,scr:AddressAugmentationType,scr,CountrySubdivisionNameID,scr:CountrySubdivisionNameID,0,unbounded,,80
3.1,scr,AddressAugmentationType,scr:AddressAugmentationType,scr,CountrySubdivisionNameBeginDate,scr:CountrySubdivisionNameBeginDate,0,unbounded,,90
3.1,scr,AddressAugmentationType,scr:AddressAugmentationType,scr,CountrySubdivisionNameEndDate,scr:CountrySubdivisionNameEndDate,0,unbounded,,100
3.1,scr,AddressAugmentationType,scr:AddressAugmentationType,scr,CountrySubdivisionName,scr:CountrySubdivisionName,0,unbounded,,110
3.1,scr,AddressAugmentationType,scr:AddressAugmentationType,scr,CountrySubdivisionCategoryDescriptionText,scr:CountrySubdivisionCategoryDescriptionText,0,unbounded,,130
3.1,scr,AddressAugmentationType,scr:AddressAugmentationType,scr,LocationBlockGroupText,scr:LocationBlockGroupText,0,unbounded,,150
3.1,scr,AddressAugmentationType,scr:AddressAugmentationType,scr,LocationCarrierRouteText,scr:LocationCarrierRouteText,0,unbounded,,160
3.1,scr,AddressAugmentationType,scr:AddressAugmentationType,scr,LocationTractText,scr:LocationTractText,0,unbounded,,170
3.1,scr,AddressAugmentationType,scr:AddressAugmentationType,scr,LocationBuildingUnitName,scr:LocationBuildingUnitName,0,unbounded,,180
3.1,scr,AddressAugmentationType,scr:AddressAugmentationType,scr,LocationBuildingUnitNumberText,scr:LocationBuildingUnitNumberText,0,unbounded,,190
3.1,scr,AddressAugmentationType,scr:AddressAugmentationType,scr,LocationElement,scr:LocationElement,0,unbounded,,200
3.1,scr,AddressAugmentationType,scr:AddressAugmentationType,scr,CountrySubdivisionCategory,scr:CountrySubdivisionCategory,0,unbounded,,200
3.1,scr,AddressClassificationType,scr:AddressClassificationType,scr,AddressClassificationCategoryDescriptionText,scr:AddressClassificationCategoryDescriptionText,0,unbounded,,220
3.1,scr,AddressClassificationType,scr:AddressClassificationType,scr,AddressClassificationCategory,scr:AddressClassificationCategory,0,unbounded,,230
3.1,scr,AddressClassificationType,scr:AddressClassificationType,scr,AddressClassificationAugmentationPoint,scr:AddressClassificationAugmentationPoint,0,unbounded,,9999
3.1,nc,AddressGridType,nc:AddressGridType,nc,AddressGridID,nc:AddressGridID,0,unbounded,,10
3.1,nc,AddressGridType,nc:AddressGridType,nc,AddressGridText,nc:AddressGridText,0,unbounded,,20
3.1,nc,AddressGridType,nc:AddressGridType,nc,AddressGridAugmentationPoint,nc:AddressGridAugmentationPoint,0,unbounded,,9999
3.1,nc,AddressType,nc:AddressType,nc,AddressFullText,nc:AddressFullText,0,unbounded,,100
3.1,nc,AddressType,nc:AddressType,nc,AddressPrivateMailboxText,nc:AddressPrivateMailboxText,0,unbounded,,140
3.1,nc,AddressType,nc:AddressType,nc,AddressSecondaryUnitText,nc:AddressSecondaryUnitText,0,unbounded,,160
3.1,nc,AddressType,nc:AddressType,nc,AddressDeliveryPoint,nc:AddressDeliveryPoint,0,unbounded,,200
3.1,nc,AddressType,nc:AddressType,nc,AddressRecipientName,nc:AddressRecipientName,0,unbounded,,300
3.1,nc,AddressType,nc:AddressType,nc,LocationCityName,nc:LocationCityName,0,unbounded,,700
3.1,nc,AddressType,nc:AddressType,nc,LocationCounty,nc:LocationCounty,0,unbounded,,725
3.1,nc,AddressType,nc:AddressType,nc,LocationState,nc:LocationState,0,unbounded,,750
3.1,nc,AddressType,nc:AddressType,nc,LocationCountry,nc:LocationCountry,0,unbounded,,800
3.1,nc,AddressType,nc:AddressType,nc,LocationPostalCode,nc:LocationPostalCode,0,unbounded,,1040
3.1,nc,AddressType,nc:AddressType,nc,LocationPostalExtensionCode,nc:LocationPostalExtensionCode,0,unbounded,,1050
3.1,nc,AddressType,nc:AddressType,nc,AddressUrbanizationName,nc:AddressUrbanizationName,0,unbounded,,1100
3.1,nc,AddressType,nc:AddressType,nc,AddressAugmentationPoint,nc:AddressAugmentationPoint,0,unbounded,,9999
3.1,cyfs,AdoptiveFamilyAssociationType,cyfs:AdoptiveFamilyAssociationType,cyfs,AdoptingParentRelationshipCategory,cyfs:AdoptingParentRelationshipCategory,0,unbounded,,1
3.1,cyfs,AdoptiveFamilyAssociationType,cyfs:AdoptiveFamilyAssociationType,cyfs,AdoptionPlacedFromText,cyfs:AdoptionPlacedFromText,0,unbounded,,2
3.1,cyfs,AdoptiveFamilyAssociationType,cyfs:AdoptiveFamilyAssociationType,cyfs,AdoptionPlacementByText,cyfs:AdoptionPlacementByText,0,unbounded,,3
3.1,cyfs,AdoptiveFamilyAssociationType,cyfs:AdoptiveFamilyAssociationType,cyfs,JuvenileReceivesSubsidyIndicator,cyfs:JuvenileReceivesSubsidyIndicator,0,unbounded,,4
3.1,cyfs,AdoptiveFamilyAssociationType,cyfs:AdoptiveFamilyAssociationType,cyfs,SubsidyMonthlyAmount,cyfs:SubsidyMonthlyAmount,0,unbounded,,5
3.1,cyfs,AdoptiveFamilyAssociationType,cyfs:AdoptiveFamilyAssociationType,cyfs,StateInvolvementIndicator,cyfs:StateInvolvementIndicator,0,unbounded,,6
3.1,cyfs,AdoptiveFamilyAssociationType,cyfs:AdoptiveFamilyAssociationType,cyfs,TitleIVEAdoptionIndicator,cyfs:TitleIVEAdoptionIndicator,0,unbounded,,7
3.1,cyfs,AdoptiveFamilyAssociationType,cyfs:AdoptiveFamilyAssociationType,cyfs,AdoptiveFamilyAssociationAugmentationPoint,cyfs:AdoptiveFamilyAssociationAugmentationPoint,0,unbounded,,9999
3.1,cyfs,AdoptiveParentChildAssociationType,cyfs:AdoptiveParentChildAssociationType,im,Orphan,im:Orphan,0,unbounded,,1
3.1,cyfs,AdoptiveParentChildAssociationType,cyfs:AdoptiveParentChildAssociationType,cyfs,AdoptionDecreeIndicator,cyfs:AdoptionDecreeIndicator,0,unbounded,,1
3.1,cyfs,AdoptiveParentChildAssociationType,cyfs:AdoptiveParentChildAssociationType,cyfs,AdoptionLocation,cyfs:AdoptionLocation,0,unbounded,,2
3.1,cyfs,AdoptiveParentChildAssociationType,cyfs:AdoptiveParentChildAssociationType,scr,FinalAdoptionDecreeIndicator,scr:FinalAdoptionDecreeIndicator,0,unbounded,,3
3.1,cyfs,AdoptiveParentChildAssociationType,cyfs:AdoptiveParentChildAssociationType,cyfs,AdoptiveParentChildAssociationAugmentationPoint,cyfs:AdoptiveParentChildAssociationAugmentationPoint,0,unbounded,,9999
3.1,intel,AgencyInterestCategoryType,intel:AgencyInterestCategoryType,intel,SubjectCategoryCodeText,intel:SubjectCategoryCodeText,0,unbounded,,160
3.1,intel,AgencyInterestCategoryType,intel:AgencyInterestCategoryType,intel,FBIECRCode,intel:FBIECRCode,0,unbounded,,170
3.1,intel,AgencyInterestCategoryType,intel:AgencyInterestCategoryType,intel,StateINACodeText,intel:StateINACodeText,0,unbounded,,180
3.1,intel,AgencyInterestCategoryType,intel:AgencyInterestCategoryType,intel,AgencyInterestOtherCategory,intel:AgencyInterestOtherCategory,0,unbounded,,190
3.1,intel,AgencyInterestCategoryType,intel:AgencyInterestCategoryType,intel,AgencyInterestCategoryAugmentationPoint,intel:AgencyInterestCategoryAugmentationPoint,0,unbounded,,9999
3.1,intel,AgencyInterestOtherCategoryType,intel:AgencyInterestOtherCategoryType,intel,AgencyInterestCategoryText,intel:AgencyInterestCategoryText,0,unbounded,,200
3.1,intel,AgencyInterestOtherCategoryType,intel:AgencyInterestOtherCategoryType,intel,AgencyInterestCategoryCodeText,intel:AgencyInterestCategoryCodeText,0,unbounded,,210
3.1,intel,AgencyInterestOtherCategoryType,intel:AgencyInterestOtherCategoryType,intel,AgencyInterestCategoryDescriptionText,intel:AgencyInterestCategoryDescriptionText,0,unbounded,,220
3.1,intel,AgencyInterestOtherCategoryType,intel:AgencyInterestOtherCategoryType,intel,AgencyInterestOtherCategoryAugmentationPoint,intel:AgencyInterestOtherCategoryAugmentationPoint,0,unbounded,,9999
3.1,intel,AgencySubjectHandlingType,intel:AgencySubjectHandlingType,intel,AgencySubjectHandlingFBICodeText,intel:AgencySubjectHandlingFBICodeText,0,unbounded,,240
3.1,intel,AgencySubjectHandlingType,intel:AgencySubjectHandlingType,intel,SubjectHandling,intel:SubjectHandling,0,unbounded,,250
3.1,intel,AgencySubjectHandlingType,intel:AgencySubjectHandlingType,intel,AgencySubjectHandlingAugmentationPoint,intel:AgencySubjectHandlingAugmentationPoint,0,unbounded,,9999
3.1,intel,AgencySubjectInterestType,intel:AgencySubjectInterestType,intel,AgencyName,intel:AgencyName,0,unbounded,,140
3.1,intel,AgencySubjectInterestType,intel:AgencySubjectInterestType,intel,AgencyInterestCategory,intel:AgencyInterestCategory,0,unbounded,,150
3.1,intel,AgencySubjectInterestType,intel:AgencySubjectInterestType,intel,AgencySubjectHandling,intel:AgencySubjectHandling,0,unbounded,,230
3.1,intel,AgencySubjectInterestType,intel:AgencySubjectInterestType,intel,SubjectReasonOnListText,intel:SubjectReasonOnListText,0,unbounded,,290
3.1,intel,AgencySubjectInterestType,intel:AgencySubjectInterestType,intel,SubjectCautionInformation,intel:SubjectCautionInformation,0,unbounded,,300
3.1,intel,AgencySubjectInterestType,intel:AgencySubjectInterestType,intel,AgencySubjectInterestAugmentationPoint,intel:AgencySubjectInterestAugmentationPoint,0,unbounded,,9999
3.1,scr,AgentAssociationType,scr:AgentAssociationType,scr,AgentPerson,scr:AgentPerson,0,unbounded,,1740
3.1,scr,AgentAssociationType,scr:AgentAssociationType,scr,AgentPersonRole,scr:AgentPersonRole,0,unbounded,,1750
3.1,scr,AgentAssociationType,scr:AgentAssociationType,scr,AgentAssociationAugmentationPoint,scr:AgentAssociationAugmentationPoint,0,unbounded,,9999
3.1,it,AgentType,it:AgentType,it,AgentIdentification,it:AgentIdentification,0,unbounded,,110
3.1,it,AgentType,it:AgentType,it,AgentQualityAssuranceIndicator,it:AgentQualityAssuranceIndicator,0,unbounded,,120
3.1,it,AgentType,it:AgentType,it,AgentStatusCodeText,it:AgentStatusCodeText,0,unbounded,,130
3.1,it,AgentType,it:AgentType,it,AgentStatusText,it:AgentStatusText,0,unbounded,,140
3.1,it,AgentType,it:AgentType,it,AgentAuthorizationIDCategory,it:AgentAuthorizationIDCategory,0,unbounded,,150
3.1,it,AgentType,it:AgentType,it,RoleOfParty,it:RoleOfParty,0,unbounded,,160
3.1,it,AgentType,it:AgentType,it,AgentAugmentationPoint,it:AgentAugmentationPoint,0,unbounded,,9999
3.1,mo,AimpointType,mo:AimpointType,mo,AimpointLocation,mo:AimpointLocation,0,unbounded,,1
3.1,mo,AimpointType,mo:AimpointType,mo,AimpointAugmentationPoint,mo:AimpointAugmentationPoint,0,unbounded,,9999
3.1,mo,AircraftAugmentationType,mo:AircraftAugmentationType,mo,CallSignIdentification,mo:CallSignIdentification,0,unbounded,,1
3.1,mo,AircraftAugmentationType,mo:AircraftAugmentationType,mo,AircraftCategoryAbstract,mo:AircraftCategoryAbstract,0,unbounded,,2
3.1,scr,AircraftFlightPlanSummaryAssociationType,scr:AircraftFlightPlanSummaryAssociationType,scr,FlightPlanSummary,scr:FlightPlanSummary,0,unbounded,,10
3.1,scr,AircraftFlightPlanSummaryAssociationType,scr:AircraftFlightPlanSummaryAssociationType,it,Carrier,it:Carrier,0,unbounded,,10
3.1,scr,AircraftFlightPlanSummaryAssociationType,scr:AircraftFlightPlanSummaryAssociationType,nc,Aircraft,nc:Aircraft,0,unbounded,,10
3.1,scr,AircraftFlightPlanSummaryAssociationType,scr:AircraftFlightPlanSummaryAssociationType,scr,AircraftFlightPlanSummaryAssociationAugmentationPoint,scr:AircraftFlightPlanSummaryAssociationAugmentationPoint,0,unbounded,,9999
3.1,mo,AircraftTargetAssociationType,mo:AircraftTargetAssociationType,mo,AircraftTargetRunInitialPoint,mo:AircraftTargetRunInitialPoint,0,unbounded,,1
3.1,mo,AircraftTargetAssociationType,mo:AircraftTargetAssociationType,nc,Aircraft,nc:Aircraft,0,unbounded,,2
3.1,mo,AircraftTargetAssociationType,mo:AircraftTargetAssociationType,mo,Target,mo:Target,0,unbounded,,3
3.1,mo,AircraftTargetAssociationType,mo:AircraftTargetAssociationType,mo,AircraftTargetAssociationAugmentationPoint,mo:AircraftTargetAssociationAugmentationPoint,0,unbounded,,9999
3.1,nc,AircraftType,nc:AircraftType,nc,AircraftTailIdentification,nc:AircraftTailIdentification,0,unbounded,,10
3.1,nc,AircraftType,nc:AircraftType,nc,AircraftMake,nc:AircraftMake,0,unbounded,A manufacturer of an aircraft.,20
3.1,nc,AircraftType,nc:AircraftType,nc,AircraftModel,nc:AircraftModel,0,unbounded,A specific design or kind of aircraft made by a manufacturer.,30
3.1,nc,AircraftType,nc:AircraftType,nc,AircraftStyle,nc:AircraftStyle,0,unbounded,A style of an aircraft.,50
3.1,nc,AircraftType,nc:AircraftType,nc,AircraftFuselageColor,nc:AircraftFuselageColor,0,unbounded,,60
3.1,nc,AircraftType,nc:AircraftType,nc,AircraftWingColor,nc:AircraftWingColor,0,unbounded,,80
3.1,nc,AircraftType,nc:AircraftType,nc,AircraftBaseAirport,nc:AircraftBaseAirport,0,unbounded,,130
3.1,nc,AircraftType,nc:AircraftType,nc,AircraftAugmentationPoint,nc:AircraftAugmentationPoint,0,unbounded,,9999
3.1,nc,AirportType,nc:AirportType,nc,AirportCodeDesignator,nc:AirportCodeDesignator,0,unbounded,,10
3.1,nc,AirportType,nc:AirportType,nc,AirportAugmentationPoint,nc:AirportAugmentationPoint,0,unbounded,,9999
3.1,jp3-52,AirspaceCoordinatingMeasureTypeAndUsageType,jp3-52:AirspaceCoordinatingMeasureTypeAndUsageType,jp3-52,AirspaceCoordinatingMeasureTypeCode,jp3-52:AirspaceCoordinatingMeasureTypeCode,0,unbounded,,1
3.1,jp3-52,AirspaceCoordinatingMeasureTypeAndUsageType,jp3-52:AirspaceCoordinatingMeasureTypeAndUsageType,jp3-52,AirspaceCoordinatingMeasureUsageCode,jp3-52:AirspaceCoordinatingMeasureUsageCode,0,unbounded,,2
3.1,jp3-52,AirspaceCoordinatingMeasureTypeAndUsageType,jp3-52:AirspaceCoordinatingMeasureTypeAndUsageType,jp3-52,AirspaceCoordinatingMeasureTypeAndUsageAugmentationPoint,jp3-52:AirspaceCoordinatingMeasureTypeAndUsageAugmentationPoint,0,unbounded,,9999
3.1,em,AlarmConfirmationType,em:AlarmConfirmationType,em,AlarmConfirmationMethodDescriptionText,em:AlarmConfirmationMethodDescriptionText,0,unbounded,,42
3.1,em,AlarmConfirmationType,em:AlarmConfirmationType,em,AlarmConfirmationCallPrivacyBypassPasscodeText,em:AlarmConfirmationCallPrivacyBypassPasscodeText,0,unbounded,,43
3.1,em,AlarmConfirmationType,em:AlarmConfirmationType,em,AlarmConfirmationCallToPremisesIndicator,em:AlarmConfirmationCallToPremisesIndicator,0,unbounded,,44
3.1,em,AlarmConfirmationType,em:AlarmConfirmationType,em,AlarmConfirmationCallToPremisesResultsDescriptionText,em:AlarmConfirmationCallToPremisesResultsDescriptionText,0,unbounded,,45
3.1,em,AlarmConfirmationType,em:AlarmConfirmationType,em,AlarmConfirmationAugmentationPoint,em:AlarmConfirmationAugmentationPoint,0,unbounded,,9999
3.1,em,AlarmEventType,em:AlarmEventType,em,AlarmEventCategory,em:AlarmEventCategory,0,unbounded,,1
3.1,em,AlarmEventType,em:AlarmEventType,em,AlarmEventCallBackTelephoneNumber,em:AlarmEventCallBackTelephoneNumber,0,unbounded,,2
3.1,em,AlarmEventType,em:AlarmEventType,em,AlarmEventLocationCategory,em:AlarmEventLocationCategory,0,unbounded,,3
3.1,em,AlarmEventType,em:AlarmEventType,em,AlarmAudibleIndicator,em:AlarmAudibleIndicator,0,unbounded,,4
3.1,em,AlarmEventType,em:AlarmEventType,em,AlarmEventDetailsText,em:AlarmEventDetailsText,0,unbounded,,5
3.1,em,AlarmEventType,em:AlarmEventType,em,AlarmEventRequestorReceiveDate,em:AlarmEventRequestorReceiveDate,0,unbounded,,6
3.1,em,AlarmEventType,em:AlarmEventType,em,AlarmEventCallPrivacyBypassCodeText,em:AlarmEventCallPrivacyBypassCodeText,0,unbounded,,7
3.1,em,AlarmEventType,em:AlarmEventType,em,AlarmEventCallToPremisesIndicator,em:AlarmEventCallToPremisesIndicator,0,unbounded,,8
3.1,em,AlarmEventType,em:AlarmEventType,em,AlarmEventPermit,em:AlarmEventPermit,0,unbounded,,9
3.1,em,AlarmEventType,em:AlarmEventType,em,AlarmEventResponseAction,em:AlarmEventResponseAction,0,unbounded,,10
3.1,em,AlarmEventType,em:AlarmEventType,em,AlarmEventDispatchAgency,em:AlarmEventDispatchAgency,0,unbounded,,11
3.1,em,AlarmEventType,em:AlarmEventType,em,AlarmEventAugmentationPoint,em:AlarmEventAugmentationPoint,0,unbounded,,9999
3.1,em,AlarmPermitType,em:AlarmPermitType,em,PermitCategoryText,em:PermitCategoryText,0,unbounded,,46
3.1,em,AlarmPermitType,em:AlarmPermitType,em,PermitIdentification,em:PermitIdentification,0,unbounded,,47
3.1,em,AlarmPermitType,em:AlarmPermitType,em,AlarmPermitAugmentationPoint,em:AlarmPermitAugmentationPoint,0,unbounded,,9999
3.1,em,AlarmType,em:AlarmType,em,AlarmAudibleIndicator,em:AlarmAudibleIndicator,0,unbounded,,29
3.1,em,AlarmType,em:AlarmType,em,AlarmAudibleDescriptionCode,em:AlarmAudibleDescriptionCode,0,unbounded,,30
3.1,em,AlarmType,em:AlarmType,em,AlarmCallBackTelephoneNumber,em:AlarmCallBackTelephoneNumber,0,unbounded,,31
3.1,em,AlarmType,em:AlarmType,em,AlarmCategory,em:AlarmCategory,0,unbounded,,32
3.1,em,AlarmType,em:AlarmType,em,AlarmDetailsText,em:AlarmDetailsText,0,unbounded,,33
